card_number,name,parallel,g10,g9,g8,card_gems,card_total_grades,gemrate_id,details
028,Sandslash,Master Ball Reverse Holo,2,2,0,2,4,20838e0a538fa1407ba35c2ee8d8ab384283da5c,Sandslash Master Ball Reverse Holo 028
029,Nidoran,Master Ball Reverse Holo,3,1,0,3,4,e2a6764f7b5ccf2eaa85d2cf212abda1765c21d5,Nidoran Master Ball Reverse Holo 029
029,Nidoran,Reverse Holo,3,0,0,3,3,5e4a5b9f7ec85e38a05b395e87f2d9e5e8240cf5,Nidoran Reverse Holo 029
030,Nidorina,Master Ball Reverse Holo,4,0,0,4,4,f67b75b11f16400e4788c8cf54fe671886c40987,Nidorina Master Ball Reverse Holo 030
031,Nidoqueen,Master Ball Reverse Holo,4,3,0,4,7,4a36b143d7bbb8026468341504479af783215dab,Nidoqueen Master Ball Reverse Holo  031
032,Nidoran,Master Ball Reverse Holo,6,3,1,6,10,32af780e336525e58e8af4e88dd75ba73b67adf8,Nidoran Master Ball Reverse Holo 032
033,Nidorino,Master Ball Reverse Holo,7,1,0,7,8,3101bb391c47861b6cf44b433cccc58cf34dfab2,Nidorino Master Ball Reverse Holo 033
034,Nidoking,Master Ball Reverse Holo,6,3,0,6,9,d723f3dccac0f7928918cd944aebba3d2686c727,Nidoking Master Ball Reverse Holo 034
034,Nidoking,Base,0,1,0,0,1,0d5446969c2e0157fb8691a4691debc8ef4e9f17,Nidoking Base 034
035,Clefairy,Master Ball Reverse Holo,4,2,1,4,7,2ee52dd803b2a05de9ba319cefd0f26ef899792c,Clefairy Master Ball Reverse Holo 035
035,Clefairy,Reverse Holo,0,1,0,0,1,7ff4d1ab76f0a094850a36ad1a99b6b234fd38fd,Clefairy Reverse Holo 035
036,Clefable,Master Ball Reverse Holo,2,0,0,2,2,be93e4d5fc86083c36fe5225b32aab0fb5c71737,Clefable Master Ball Reverse Holo 036
037,Vulpix,Master Ball Reverse Holo,5,3,0,5,8,cb42cf2b331d8c77cb454c63b1d9cfe1a5473cb1,Vulpix Master Ball Reverse Holo 037
038,Ninetales EX,Base,10,4,1,10,15,e51297ec2b1577f6768d0c68ce0f3bef60762bb3,Ninetales EX Base 038
039,Jigglypuff,Master Ball Reverse Holo,0,2,0,0,2,8422e90cfbb44a8e0848817c788000ba7c62312a,Jigglypuff Master Ball Reverse Holo 039
039,Jigglypuff,Reverse Holo,1,0,0,1,1,89537a488d848def492f89e69e6feb70e9e70642,Jigglypuff Reverse Holo 039
040,Wigglytuff EX,Base,1,2,3,1,7,e5c8a0fc86874a596fb0afb189471e9dcef22cbc,Wigglytuff EX Base 040
041,Zubat,Master Ball Reverse Holo,0,3,0,0,3,c011fe06d8c3af183adbd602d55cb691f5f3474b,Zubat Master Ball Reverse Holo 041
042,Golbat,Master Ball Reverse Holo,4,1,0,4,5,748dca4c538f59979c2de4072315c405866ae642,Golbat Master Ball Reverse Holo 042
043,Oddish,Master Ball Reverse Holo,1,3,0,1,4,5d52242af429c58730aa6291bf46ce7d2f9519b9,Oddish Master Ball Reverse Holo 043
044,Gloom,Master Ball Reverse Holo,3,0,0,3,3,dd08f719f800f8a0d5d388441cf970fe96faf234,Gloom Master Ball Reverse Holo 044
045,Vileplume,Master Ball Reverse Holo,2,0,0,2,2,32b191fbc83d26369ee146bd6d7a610abd1b33f1,Vileplume Master Ball Reverse Holo  045
045,Vileplume,Reverse Holo,0,1,0,0,1,3d7d92c4660710f5a3f98805df4d5950ac513ac8,Vileplume Reverse Holo 045
046,Paras,Master Ball Reverse Holo,3,0,0,3,3,46607969980f4513b7efc842b74ac914f448d5ec,Paras Master Ball Reverse Holo 046
047,Parasect,Master Ball Reverse Holo,3,2,0,3,5,762d144f2ed6bb6b0715ad8b27e72deac18ba8cd,Parasect Master Ball Reverse Holo 047
048,Venonat,Master Ball Reverse Holo,4,2,0,4,6,f2ebc256098ca5f5a80d3676c6f30492e498ea18,Venonat Master Ball Reverse Holo 048
049,Venomoth,Master Ball Reverse Holo,1,1,0,1,2,a6c0f7eb33f93860f4b06702169b3f938bf380c1,Venomoth Master Ball Reverse Holo 049
050,Diglett,Master Ball Reverse Holo,3,2,0,3,5,4582a7972551d23e646fb8f5195ba98683955842,Diglett Master Ball Reverse Holo 050
051,Dugtrio,Master Ball Reverse Holo,1,1,0,1,2,345107a8316772f6268abb55cb3f983e53cb7a0a,Dugtrio Master Ball Reverse Holo 051
052,Meowth,Master Ball Reverse Holo,3,5,0,3,8,09c9c23f2e60eee3912f5e76de4a3fc771845a33,Meowth Master Ball Reverse Holo 052
052,Meowth,Reverse Holo,0,1,0,0,1,330e6779fb1271f113912b2ec4297ba6922347f4,Meowth Reverse Holo 052
053,Persian,Master Ball Reverse Holo,2,1,0,2,3,cf38dfac2273e1c439ea2e45e81363a37f55c9ba,Persian Master Ball Reverse Holo 053
054,Psyduck,Master Ball Reverse Holo,9,7,0,9,16,f0cfe459e600bc06d47f35ecffeaa239b908f4d5,Psyduck Master Ball Reverse Holo 054
054,Psyduck,Base,0,2,0,0,2,de84449d540cae918a5f452dde439fc5cda09f04,Psyduck Base 054
054,Psyduck,Reverse Holo,0,1,0,0,1,fd361d201464935f236bcc2688cd4f6012a0cf58,Psyduck Reverse Holo 054
055,Golduck,Master Ball Reverse Holo,3,0,0,3,4,bf8311951e718661a67d6d44be38eac781a3a992,Golduck Master Ball Reverse Holo  055
056,Mankey,Master Ball Reverse Holo,4,2,0,4,6,f9f6828bcacbc4ed4d302d9cf06659a0cee35ff1,Mankey Master Ball Reverse Holo 056
057,Primeape,Master Ball Reverse Holo,1,1,0,1,2,672f53f642d9b33e527f0860bf21180203966e8e,Primeape Master Ball Reverse Holo 057
057,Primeape,Reverse Holo,1,0,0,1,1,c4fa592baed72b0a4f7a8091ba54a948d5a87ae3,Primeape Reverse Holo 057
058,Growlithe,Master Ball Reverse Holo,2,1,0,2,3,95187b220740f122ff62bc31c05b6bc90621efa9,Growlithe Master Ball Reverse Holo 058
059,Arcanine,Master Ball Reverse Holo,0,7,0,0,7,0233d4a40a5a605723dc9d9a7ab31a9609838e20,Arcanine Master Ball Reverse Holo 059
059,Arcanine,Base,0,0,0,0,1,866c41b5b2250742a5e4808e3dfd2c39ba945f4b,Arcanine Base 059
060,Poliwag,Master Ball Reverse Holo,3,0,1,3,4,31032cdef43f46de420621cfac8a3627e6e8f2e8,Poliwag Master Ball Reverse Holo 060
060,Poliwag,Reverse Holo,1,0,0,1,1,612acbd35889110bb76521a285b6340aef350ec4,Poliwag Reverse Holo 060
061,Poliwhirl,Master Ball Reverse Holo,3,2,0,3,5,93cd275070aca6f2ea74988a87c64d668f526d99,Poliwhirl Master Ball Reverse Holo 061
062,Poliwrath,Master Ball Reverse Holo,2,4,0,2,6,92739068df85b79cb7aa022e3b7b2858fc8fb712,Poliwrath Master Ball Reverse Holo 062
063,Abra,Master Ball Reverse Holo,6,3,1,6,10,549e069b8056520862d23f5df967a95a9ce8b7c3,Abra Master Ball Reverse Holo 063
064,Kadabra,Master Ball Reverse Holo,6,5,0,6,11,4ffdf3856007ac733ec2a785988984adac56b7c8,Kadabra Master Ball Reverse Holo 064
064,Kadabra,Reverse Holo,0,1,0,0,1,e5051f61d53d95289f1863675106a7322236e742,Kadabra Reverse Holo  064
065,Alakazam EX,Base,14,8,1,14,23,85d9acd2cf73fa462041ae4e7e105865a6252fa4,Alakazam EX Base 065
066,Machop,Master Ball Reverse Holo,1,1,1,1,3,4bc77fa85739a13a5f2c357caca789ca604f931f,Machop Master Ball Reverse Holo 066
066,Machop,Reverse Holo,1,0,0,1,1,72536f8e946722ab39c0f367ce814d79499b762e,Machop Reverse Holo 066
067,Machoke,Master Ball Reverse Holo,4,4,0,4,8,c00520c470b1b05d2d7a1f151cd4c46b103b4934,Machoke Master Ball Reverse Holo 067
067,Machoke,Reverse Holo,1,0,0,1,1,b3263ead60fd590da9dc98434c109e35f05ca3e9,Machoke Reverse Holo 067
068,Machamp,Base,2,2,0,2,4,f49aa2b050dfc19f6d2e7ec8c549a709fff4e04c,Machamp Base 068
068,Machamp,Master Ball Reverse Holo,1,1,0,1,2,cb70b7ad0c8fc71f80e851bc5ac73a6401156960,Machamp Master Ball Reverse Holo 068
068,Machamp,Reverse Holo,1,1,0,1,2,f5f23b3b392e7f8becec3b66f3fa3c74f7b82d70,Machamp Reverse Holo 068
069,Bellsprout,Master Ball Reverse Holo,0,2,0,0,2,f230bbf98e6ca8dc2b71c8441767ed15e8978830,Bellsprout Master Ball Reverse Holo 069
070,Weepinbell,Master Ball Reverse Holo,2,1,0,2,3,a9d2a63a509a72cb1ee2cc320af8c3892a80fedf,Weepinbell Master Ball Reverse Holo 070
070,Weepinbell,Reverse Holo,0,1,0,0,1,e8bbb55cb3d2bd4a368dd8e58ed986f1028de263,Weepinbell Reverse Holo 070
071,Victreebel,Master Ball Reverse Holo,1,2,0,1,3,e8eb220e68a91ec2bfd2ffb6e3eebe6380b13571,Victreebel Master Ball Reverse Holo 071
072,Tentacool,Master Ball Reverse Holo,3,0,0,3,3,7017ead6f4018c72094be632e98b8e26aafa8130,Tentacool Master Ball Reverse Holo 072
073,Tentacruel,Master Ball Reverse Holo,2,2,1,2,5,442b4931a6340e7922048e3b93f5924f6870af30,Tentacruel Master Ball Reverse Holo 073
074,Geodude,Master Ball Reverse Holo,3,1,0,3,4,2b9133c974d5658ffed2856e21c4fe850e646d5a,Geodude Master Ball Reverse Holo 074
075,Graveler,Master Ball Reverse Holo,5,1,0,5,6,6daa5cc3dcee58b343a01d181c4ccbb3d9765128,Graveler Master Ball Reverse Holo 075
076,Golem EX,Base,4,0,1,4,5,0ef3814ce7f736147f12c1e2e32b1aea6142f0d0,Golem EX Base 076
077,Ponyta,Master Ball Reverse Holo,1,2,0,1,3,c99fe64e68ba19946ae82d0979f5b2edc2487c4a,Ponyta Master Ball Reverse Holo 077
078,Rapidash,Master Ball Reverse Holo,4,2,0,4,6,2fe4ff30316a55d79fa60e48f77ad37303bed4ae,Rapidash Master Ball Reverse Holo 078
079,Slowpoke,Master Ball Reverse Holo,4,3,0,4,7,6f523a92535691012ea03db4792328f808bb2944,Slowpoke Master Ball Reverse Holo 079
079,Slowpoke,Reverse Holo,1,0,0,1,1,cd928c2974ffb6b210aecd1b755a4ee41b9511db,Slowpoke Reverse Holo 079
080,Slowbro,Master Ball Reverse Holo,1,1,0,1,2,79d1113df0eb12d317b8188a2b457dcd509f4266,Slowbro Master Ball Reverse Holo 080
080,Slowbro,Reverse Holo,0,1,0,0,1,24704bc800ea137d8600c32c8e99930a8926cc7d,Slowbro Reverse Holo 080
081,Magnemite,Master Ball Reverse Holo,1,2,0,1,3,03f7c38e87968f729da002d4b3710226e621ffe0,Magnemite Master Ball Reverse Holo 081
081,Magnemite,Base,1,0,0,1,1,675d71bed65a913f2bd458aa414c80abf00f6b3c,Magnemite Base 081
082,Magneton,Master Ball Reverse Holo,1,2,0,1,3,f512f9966de3c713d00ba9616c7b302de6de0d02,Magneton Master Ball Reverse Holo 082
082,Magneton,Base,1,0,0,1,1,a5c3cbda72b580a8d16e10eb24e8539834613f1b,Magneton Base 082
083,Farfetch'd,Reverse Holo,1,0,0,1,1,431401f248317db3f176e5c0d69ecb97ade8b91b,Farfetch'd Reverse Holo 083
083,Farfetch'd,Master Ball Reverse Holo,1,0,0,1,1,23feb86126283dd6a871ba4b7da6a8910df39387,Farfetch'd Master Ball Reverse Holo 083
084,Doduo,Master Ball Reverse Holo,4,3,0,4,7,0b30d04d759699adc97d918f447ec74e92ce84c1,Doduo Master Ball Reverse Holo 084
085,Dodrio,Master Ball Reverse Holo,0,3,1,0,4,9a3773ae4aec04b70fd727ff24f33b955e4ca512,Dodrio Master Ball Reverse Holo  085
086,Seel,Master Ball Reverse Holo,2,3,0,2,5,7e373f9c11f690dfd456c40d866345e601aa0c4e,Seel Master Ball Reverse Holo 086
086,Seel,Reverse Holo,0,1,0,0,1,73be0d2de42267000e78f836b7ffd0fcf7ed16b6,Seel Reverse Holo 086
087,Dewgong,Master Ball Reverse Holo,0,2,0,0,2,ee756ee4a8e2679ad478786fc5510c68b90a054c,Dewgong Master Ball Reverse Holo 087
088,Grimer,Master Ball Reverse Holo,2,1,1,2,4,6b1634a42d09fd5bcf8bc4131a01a18f5ab496e9,Grimer Master Ball Reverse Holo 088
089,Muk,Master Ball Reverse Holo,1,2,0,1,3,5a88879834a2dd0cf38fb6c9527f70ccad778f1c,Muk Master Ball Reverse Holo 089
090,Shellder,Master Ball Reverse Holo,1,0,0,1,1,aae4c3750403a6a0121b9523e2a21e7f231a73f7,Shellder Master Ball Reverse Holo  090
091,Cloyster,Master Ball Reverse Holo,0,2,1,0,3,c0c5738e232c41b33edfb3fd70f20547f5a14ad7,Cloyster Master Ball Reverse Holo  091
091,Cloyster,Reverse Holo,1,0,0,1,1,90a27f035809c21e4c054223f17f516441830b52,Cloyster Reverse Holo 091
092,Gastly,Master Ball Reverse Holo,5,5,0,5,10,2ff7bf7012f14d02dcb4facaf11764a13127d0ad,Gastly Master Ball Reverse Holo 092
093,Haunter,Master Ball Reverse Holo,4,9,0,4,13,8c378e57ad89c4deae8fcc118fd344fa6c0c3674,Haunter Master Ball Reverse Holo 093
093,Haunter,Reverse Holo,2,0,0,2,2,513f92e8e98a44e28c39aa9c40ff3b1817f16e78,Haunter Reverse Holo 093
094,Gengar,Master Ball Reverse Holo,86,22,3,86,113,49b297250120d7b401c7fd935761b5a7de7b09bb,Gengar Master Ball Reverse Holo 094
094,Gengar,Base,22,7,5,22,34,0d74a763cbfe956b3d68ba3a7b7c42f1c2f0411b,Gengar Base 094
094,Gengar,Reverse Holo,8,4,2,8,14,520912df500e33c3b25e64fcd1112052df43a37f,Gengar Reverse Holo 094
095,Onix,Master Ball Reverse Holo,5,4,1,5,10,88e18439707e7085efade16120410a477a04ee18,Onix Master Ball Reverse Holo 095
095,Onix,Reverse Holo,1,0,0,1,1,0f1984dfd54aa223b79c8653b458971c90a637ec,Onix Reverse Holo 095
096,Drowzee,Master Ball Reverse Holo,2,0,0,2,2,a2084ca52d06ab102651add9fa3259aad5ae67a0,Drowzee Master Ball Reverse Holo 096
096,Drowzee,Reverse Holo,1,0,0,1,2,38080cdc5db78db928a0ecb3d25150361eafff85,Drowzee Reverse Holo 096
097,Hypno,Master Ball Reverse Holo,2,4,0,2,6,b602e75794e8ece3af20f6187dd16d95478f34e7,Hypno Master Ball Reverse Holo 097
097,Hypno,Reverse Holo,1,0,0,1,1,e02627f08702e500cc66fbf5acfa5f072ddd7d21,Hypno Reverse Holo 097
098,Krabby,Master Ball Reverse Holo,3,2,0,3,5,ba337d18b36725bf83c098364d482562e71a1f5f,Krabby Master Ball Reverse Holo 098
099,Kingler,Master Ball Reverse Holo,2,1,0,2,3,ee6720d668b99b35a1e564d26226d8ec57c5a82b,Kingler Master Ball Reverse Holo 099
099,Kingler,Reverse Holo,0,2,0,0,2,442f4348ab4791885d5d64df8ce88bcb15ad0d63,Kingler Reverse Holo 099
100,Voltorb,Master Ball Reverse Holo,4,1,1,4,6,f2067d9e9e6ebce867700f91a36fd13ec55e1fb2,Voltorb Master Ball Reverse Holo 100
101,Electrode,Master Ball Reverse Holo,3,0,0,3,3,1b89c20037c22530d4207d19073d4f22474eaf48,Electrode Master Ball Reverse Holo 101
101,Electrode,Base,0,0,0,0,1,d6cf16946106b0a9330182ba156990ac900b786a,Electrode Base 101
101,Electrode,Reverse Holo,1,0,0,1,1,78105af222cb0ac37ca6ba17a4d486bedf7e5ac0,Electrode Reverse Holo 101
102,Exeggcute,Master Ball Reverse Holo,1,1,0,1,2,fb04ff9fd211d6fa202fc61b7325fcaafdd3767d,Exeggcute Master Ball Reverse Holo 102
103,Exeggutor,Master Ball Reverse Holo,2,2,0,2,4,103710fe3949c07cf8b2e41cf3dc404006ae00d7,Exeggutor Master Ball Reverse Holo 103
103,Exeggutor,Base,1,0,0,1,1,51b4fd0e45888c3bc0ec0f57315293941126c010,Exeggutor Base 103
104,Cubone,Master Ball Reverse Holo,2,1,0,2,3,47e0e2fa2e5fa11ca92898dbdf880bbd40688654,Cubone Master Ball Reverse Holo 104
104,Cubone,Base,1,0,0,1,1,0be4ec9f238bb1cc637214fffc2ef0bc11aedba9,Cubone Base 104
105,Marowak,Reverse Holo,1,1,0,1,2,30a8ac440af788344241ea55567e7f4bb65057d8,Marowak Reverse Holo 105
105,Marowak,Base,1,1,0,1,2,8949432a8ef8315652116a3f077d2dbdc507e4d0,Marowak Base 105
105,Marowak,Master Ball Reverse Holo,1,0,0,1,1,7544173b048f487e433a77b1fc55d1f8b1e3c8f4,Marowak Master Ball Reverse Holo 105
106,Hitmonlee,Master Ball Reverse Holo,2,1,0,2,3,884ebb2f30be36b81ab66c654192edbdf60a541c,Hitmonlee Master Ball Reverse Holo 106
106,Hitmonlee,Base,0,1,0,0,1,6143f681dc070eac9d8ab67c39b0b86a045e2ba2,Hitmonlee Base 106
107,Hitmonchan,Master Ball Reverse Holo,0,2,1,0,3,83cdc0dcfc4c6c88a2472b9fcfa42600f7a27354,Hitmonchan Master Ball Reverse Holo 107
108,Lickitung,Master Ball Reverse Holo,2,0,0,2,2,148db5f2c0e2e3895af6e7b5fe68264f2c80c372,Lickitung Master Ball Reverse Holo  108
108,Lickitung,Reverse Holo,2,0,0,2,2,d5ff7cd933a4a31583cc435b07acf9fadcdfe505,Lickitung Reverse Holo 108
109,Koffing,Master Ball Reverse Holo,7,1,0,7,8,aa466a09840689f8a30fb2a07424b837906f5f92,Koffing Master Ball Reverse Holo 109
110,Weezing,Master Ball Reverse Holo,4,1,0,4,5,066a47dee2a1ce84fdfd93dafa1cd0c383368da0,Weezing Master Ball Reverse Holo 110
111,Rhyhorn,Master Ball Reverse Holo,1,2,0,1,3,eb154dc155fd6df31591df212cbf37364acc3c48,Rhyhorn Master Ball Reverse Holo 111
112,Rhydon,Master Ball Reverse Holo,3,3,0,3,6,e67e0c60009760edb80057c52af03b6d7996c972,Rhydon Master Ball Reverse Holo 112
113,Chansey,Master Ball Reverse Holo,2,6,0,2,8,5e2638d2560ce965f7325aeec7f6f46017f3a531,Chansey Master Ball Reverse Holo 113
113,Chansey,Base,0,1,0,0,1,fe9db5b15bdec5c7a1235d1cbe07102c78dc5012,Chansey Base 113
114,Tangela,Master Ball Reverse Holo,1,1,0,1,2,b5226f598480da5c986704d136a1c7e599d8227d,Tangela Master Ball Reverse Holo 114
115,Kangaskhan EX,Base,6,1,1,6,8,75c40cc937cd98b7877d11572b512c19b8f301a9,Kangaskhan EX Base 115
116,Horsea,Master Ball Reverse Holo,1,5,0,1,6,5fe818f9b450e2b7e74176d83d82a4d2f17775f0,Horsea Master Ball Reverse Holo 116
116,Horsea,Reverse Holo,0,1,0,0,1,323d618d2841d26e3bbaeddcd5888aae71fcf125,Horsea Reverse Holo 116
117,Seadra,Master Ball Reverse Holo,1,1,0,1,2,8ce9fadbeaddbcd26a9f466ad2b610bda51fa5ed,Seadra Master Ball Reverse Holo 117
118,Goldeen,Master Ball Reverse Holo,1,3,0,1,4,93af316c6868cd5bdf4dd18428f953def01eda2f,Goldeen Master Ball Reverse Holo 118
119,Seaking,Master Ball Reverse Holo,1,1,0,1,2,12869a0dbf6e91119d90caec6044e4a04fd5752a,Seaking Master Ball Reverse Holo 119
120,Staryu,Master Ball Reverse Holo,2,1,0,2,3,a60912349292f6f82c3930352441a7fd2e1348ca,Staryu Master Ball Reverse Holo 120
120,Staryu,Reverse Holo,1,0,0,1,1,86ee3c9be2098c76052ff5b1209be8a450b41e43,Staryu Reverse Holo 120
121,Starmie,Master Ball Reverse Holo,1,0,0,1,1,ab8d868cb70e1c1b5c554947b36d634ee82ce5fd,Starmie Master Ball Reverse Holo 121
122,Mr. Mime,Master Ball Reverse Holo,1,5,0,1,6,fcb0c51eaebe8be199a3a1453db693986935841b,Mr. Mime Master Ball Reverse Holo 122
122,Mr. Mime,Base,0,1,0,0,1,fd46d68be4f884d3ba48235e0ccfc6b79cca98f5,Mr. Mime Base 122
123,Scyther,Master Ball Reverse Holo,7,1,0,7,8,339192941a4621a5ce91b2136b4d7ee99b41fd83,Scyther Master Ball Reverse Holo 123
124,Jynx EX,Base,1,2,0,1,3,7e5d846d2c2d1b4ebe4df4de54346dcd9768c82d,Jynx EX Base 124
125,Electabuzz,Master Ball Reverse Holo,0,3,2,0,5,46fca09e17619f53fe9a103f1b8fa4554fa6c601,Electabuzz Master Ball Reverse Holo 125
126,Magmar,Master Ball Reverse Holo,4,1,0,4,5,f65bd566b5b3f4442753c98900fa56a67613bee0,Magmar Master Ball Reverse Holo 126
