card_number,name,parallel,g10,g9,g8,card_gems,card_total_grades,gemrate_id,details
015,Larvesta,Master Ball Reverse Holo,7,8,2,7,17,cd24893da3d6208fce4d460f8cf98982700e618a,Larvesta Master Ball Reverse Holo 015
015,Larvesta,Poke Ball Reverse Holo,2,3,0,2,5,03c1bbf84e5339f93c08c3b0a0a8e28f1172c9dc,Larvesta Poke Ball Reverse Holo 015
016,Volcarona,Base,1,7,3,1,11,dc7de4b4db9e267621345a9a240d65f2aae031c9,Volcarona Base 016
016,Volcarona,Master Ball Reverse Holo,8,2,1,8,11,44d903e6ceffd1040aa94c8e36027d5866b0af34,Volcarona Master Ball Reverse Holo 016
016,Volcarona,Poke Ball Reverse Holo,3,0,0,3,3,8815cd2bb5e4b07893177674b677d3da13126885,Volcarona Poke Ball Reverse Holo 016
016,Volcarona,Reverse Holo,0,0,0,0,1,3fb9cbf5445325e0bd0b18cd6701482e3c0d93d6,Volcarona Reverse Holo 016
017,Panpour,Master Ball Reverse Holo,16,15,0,16,32,75dc7644b86fd2a95686b53a40bde67e35b3b3e3,Panpour Master Ball Reverse Holo 017
017,Panpour,Poke Ball Reverse Holo,7,3,0,7,10,3568ef6f1980deb4f96abdcdd101c19b0f19a4c3,Panpour Poke Ball Reverse Holo 017
017,Panpour,Reverse Holo,1,0,0,1,1,49f5ecb36818a945aeeb1ace83a6e26919c73d9f,Panpour Reverse Holo 017
018,Simipour,Master Ball Reverse Holo,2,5,2,2,9,957f754cc2952f8d267aa5e746024dc84dfe32dd,Simipour Master Ball Reverse Holo 018
018,Simipour,Poke Ball Reverse Holo,0,2,1,0,3,0fe4b714c1165679056d412d75ea7a567150f3d5,Simipour Poke Ball Reverse Holo 018
019,Tympole,Master Ball Reverse Holo,8,8,3,8,19,d94f70144373a949e91c6a7fcd28c008ddf96065,Tympole Master Ball Reverse Holo 019
019,Tympole,Poke Ball Reverse Holo,2,2,1,2,5,0a591736849468a122c33b27782c9c65416b3d2f,Tympole Poke Ball Reverse Holo 019
020,Palpitoad,Master Ball Reverse Holo,8,6,1,8,15,4b19b9181b9cce0dea82370025fc61e00abd58a5,Palpitoad Master Ball Reverse Holo 020
020,Palpitoad,Poke Ball Reverse Holo,1,3,2,1,6,e3515cdfc5ade6d23657aad6bc42046ffb6ed2a9,Palpitoad Poke Ball Reverse Holo 020
020,Palpitoad,Reverse Holo,0,1,0,0,1,2c89d227abd716b28f0b4630fdf9e9752bb509f8,Palpitoad Reverse Holo 020
021,Seismitoad,Master Ball Reverse Holo,17,12,4,17,33,ec5eff0a04cd3f4da3cc97dfb5f2e4e1a2a6be16,Seismitoad Master Ball Reverse Holo 021
021,Seismitoad,Poke Ball Reverse Holo,10,5,1,10,16,d66f6f935e8f3ba9d84236b1eb7d5b137978cb49,Seismitoad Poke Ball Reverse Holo 021
021,Seismitoad,Reverse Holo,1,1,0,1,3,1d5da8ae0299cbbf6491e9f330f884f55ff95c4d,Seismitoad Reverse Holo 021
021,Seismitoad,Base,0,1,0,0,1,8806e88e1f1cc26cdaded9769784acb9ff0bdc24,Seismitoad Base 021
022,Tirtouga,Master Ball Reverse Holo,10,8,3,10,21,9e88ff3aafe5a40121b264c0717bcf33464cbf5a,Tirtouga Master Ball Reverse Holo 022
022,Tirtouga,Poke Ball Reverse Holo,3,2,0,3,5,6a1b2c6d649889ed8e2322f76fdc0f1572888c00,Tirtouga Poke Ball Reverse Holo 022
022,Tirtouga,Reverse Holo,0,0,0,0,1,48fa01e03348018f49a61137bf5efb6762855539,Tirtouga Reverse Holo 022
023,Carracosta,Master Ball Reverse Holo,6,5,2,6,13,7f7c5edcc0b7de6f07f6337c8a881157c9fe18ff,Carracosta Master Ball Reverse Holo 023
023,Carracosta,Base,2,7,2,2,12,fef3f9580d62f2b1e77e2b71a652afba3a8bc194,Carracosta Base 023
023,Carracosta,Poke Ball Reverse Holo,4,2,0,4,6,a1b75e72c93ec1230cd55849b7bcca83f67b0d8b,Carracosta Poke Ball Reverse Holo 023
024,Alomomola,Master Ball Reverse Holo,5,6,0,5,11,2b172df53eef4aadf6e068a2fe0cdd82038f68e6,Alomomola Master Ball Reverse Holo 024
024,Alomomola,Poke Ball Reverse Holo,2,5,1,2,8,f8ba6f849bd43a7e75a47c9fd93a3292eabd25cf,Alomomola Poke Ball Reverse Holo 024
025,Cubchoo,Master Ball Reverse Holo,7,12,0,7,19,0414903527453ba150ed4e5cecc12042561bcbb6,Cubchoo Master Ball Reverse Holo 025
025,Cubchoo,Poke Ball Reverse Holo,6,5,2,6,13,7c13159688600f28371e97a3f94f1d881a1af1c6,Cubchoo Poke Ball Reverse Holo 025
025,Cubchoo,Base,0,1,1,0,2,98042fe9c8d72b3a7d6b0716b5e2bb485dafe1c8,Cubchoo Base 025
026,Beartic,Base,2,13,2,2,19,985c6ad57f7a2bee46f2069b7c1ffce5204f43b8,Beartic Base 026
026,Beartic,Master Ball Reverse Holo,13,3,0,13,16,284c5f1536d72c7a888bc1269b14599477817e66,Beartic Master Ball Reverse Holo 026
026,Beartic,Poke Ball Reverse Holo,5,2,0,5,7,35ae4d8fba830689a7a4e238a1d54581f4b01af1,Beartic Poke Ball Reverse Holo 026
026,Beartic,Reverse Holo,0,1,0,0,1,5e0b23b3c1db59aa0c245de34621a4e426b1e052,Beartic Reverse Holo 026
027,Cryogonal,Poke Ball Reverse Holo,7,6,1,7,14,2c794055383cb45c1e0f38818b3cbc55ab83c132,Cryogonal Poke Ball Reverse Holo 027
027,Cryogonal,Master Ball Reverse Holo,4,5,0,4,9,c0e47699c22e7f0a197cd8d7d2405609b49e0983,Cryogonal Master Ball Reverse Holo 027
028,Kyurem EX,Base,99,115,27,99,252,491ba6c1f8d85ef971f3e2bed77717dfa4155b35,Kyurem EX Base 028
028,Kyurem EX,Jumbo,3,0,0,3,4,7bb5fa8e5213eee30c6bead28bc63d3c758dc802,Kyurem EX Jumbo 028
029,Emolga,Master Ball Reverse Holo,5,8,0,5,16,ee1adaef0b4580700297a20579cd380b3d021301,Emolga Master Ball Reverse Holo 029
029,Emolga,Poke Ball Reverse Holo,3,1,0,3,4,e1cb2cf0c9f459c3d32313941e24c511c1f9618d,Emolga Poke Ball Reverse Holo 029
029,Emolga,Base,0,0,1,0,1,f5c883cb89337a383d450bc190742fa6ef139e21,Emolga Base 029
030,Tynamo,Master Ball Reverse Holo,7,7,2,7,16,6004a669170ce625308d4c1543990f2beea6f345,Tynamo Master Ball Reverse Holo 030
030,Tynamo,Poke Ball Reverse Holo,4,4,0,4,8,a372224a3be0254b835830c85f991526ce019b64,Tynamo Poke Ball Reverse Holo 030
030,Tynamo,Reverse Holo,1,1,0,1,2,a42762538110228ae7b8d32d4b3bf18b6e83df31,Tynamo Reverse Holo 030
030,Tynamo,Base,1,0,0,1,1,ba4788c8266d096f8c04631b546cfe5bc30e7b3e,Tynamo Base 030
031,Eelektrik,Master Ball Reverse Holo,8,5,1,8,14,c9788eea8e6495566438081f57579a139553307c,Eelektrik Master Ball Reverse Holo 031
031,Eelektrik,Poke Ball Reverse Holo,4,2,0,4,6,c0f13a90141c8a79b99e3cb421d79e55b7daaa6d,Eelektrik Poke Ball Reverse Holo 031
032,Eelektross,Master Ball Reverse Holo,6,8,2,6,16,c99489b5eccfc94015d96a4e62817165ebe8050c,Eelektross Master Ball Reverse Holo 032
032,Eelektross,Poke Ball Reverse Holo,2,2,2,2,6,4de69e0e4a6193515e7e6a6a30532e7c4da89428,Eelektross Poke Ball Reverse Holo 032
032,Eelektross,Base,0,0,1,0,1,50f454fbc1dfe34f3128bfbd288412997484ec3c,Eelektross Base 032
033,Thundurus,Master Ball Reverse Holo,16,15,1,16,33,a987f09b18ef3cbe2af7c568c13204ef3e14a66f,Thundurus Master Ball Reverse Holo 033
033,Thundurus,Base,5,6,6,5,18,40ed981ee4639cd7c56e8809fbd2fe8aac83ffd2,Thundurus Base 033
033,Thundurus,Poke Ball Reverse Holo,9,3,1,9,13,48bc4f060510338af6e49c1a01012e5514abfc8e,Thundurus Poke Ball Reverse Holo 033
033,Thundurus,Reverse Holo,0,1,0,0,1,3cbbe8cc6a85475b12feb2da326642aff3a294ea,Thundurus Reverse Holo 033
034,Zekrom EX,Base,141,150,37,141,341,a969013b824fa108ce02428f2233883b7b8420d3,Zekrom EX Base 034
034,Zekrom EX,Unova Heavy Hitters Premium Collection,136,104,4,136,245,1bb8981b29c5559372638978c6d669e3308271a1,Zekrom EX Unova Heavy Hitters Premium Collection 034
034,Zekrom EX,Ultra Ball League-Top Prize,1,3,1,1,6,6b81ed5058d914d7c2c10c4e6af065ce38dedcfb,Zekrom EX Ultra Ball League-Top Prize 034
035,Munna,Master Ball Reverse Holo,3,8,3,3,14,6eb6f6a39190691f184a2cda9f14f1a9d59e5d88,Munna Master Ball Reverse Holo 035
035,Munna,Poke Ball Reverse Holo,4,3,1,4,10,d5326538dc6efeb53c0f5267333b43eeda8d920b,Munna Poke Ball Reverse Holo 035
035,Munna,Reverse Holo,3,0,0,3,3,ea29974d7d31393da379e8f1bac238f602124408,Munna Reverse Holo 035
036,Musharna,Master Ball Reverse Holo,6,6,0,6,12,fbd19c4a420a759396f965df8733656cccdabcfe,Musharna Master Ball Reverse Holo 036
036,Musharna,Poke Ball Reverse Holo,5,1,0,5,6,2799f247bc63b8840bc2a54028b589d7fac37132,Musharna Poke Ball Reverse Holo 036
036,Musharna,Reverse Holo,0,0,0,0,1,a6aacf26ecec300423c105d66f1a68cc2b5d29e8,Musharna Reverse Holo 036
037,Solosis,Master Ball Reverse Holo,4,9,2,4,15,c7386d18cb49051fcc0f23a902b0d962285afea6,Solosis Master Ball Reverse Holo 037
037,Solosis,Poke Ball Reverse Holo,2,9,2,2,13,1d6b410696e81bdc7392b09424be834ac793c8bd,Solosis Poke Ball Reverse Holo 037
038,Duosion,Poke Ball Reverse Holo,3,2,1,3,6,465055a46da275d0d568dc17ac1a3463858ebe74,Duosion Poke Ball Reverse Holo 038
038,Duosion,Master Ball Reverse Holo,2,2,0,2,4,1722ba863fcfe5fe8fcc3a34e899a886603126de,Duosion Master Ball Reverse Holo 038
039,Reuniclus,Master Ball Reverse Holo,5,6,0,5,11,b49ab3f40e24cac04820cd4e997acd48f9349f76,Reuniclus Master Ball Reverse Holo 039
039,Reuniclus,Poke Ball Reverse Holo,2,3,1,2,6,419398a9328fa93c58b03ca646f0d9ef8bdd7506,Reuniclus Poke Ball Reverse Holo 039
040,Elgyem,Poke Ball Reverse Holo,6,3,0,6,9,951217b844469e70adb2dd4b9bf8b114491e3f9a,Elgyem Poke Ball Reverse Holo 040
040,Elgyem,Master Ball Reverse Holo,5,1,1,5,7,de0c1d0db35b5072b1054944ffc46dfb858b4731,Elgyem Master Ball Reverse Holo 040
041,Beheeyem,Master Ball Reverse Holo,5,3,0,5,8,2165d8d614bd3b9fc385b8fba6108ff42550a68d,Beheeyem Master Ball Reverse Holo 041
041,Beheeyem,Poke Ball Reverse Holo,0,1,0,0,2,71764c00efdcf1358995274ac7fdc90d05aab46f,Beheeyem Poke Ball Reverse Holo 041
041,Beheeyem,Reverse Holo,0,1,0,0,1,332c3b66b05aa1ef90e3042a4f51eb557b6e21b7,Beheeyem Reverse Holo 041
042,Golett,Master Ball Reverse Holo,6,9,2,6,17,b50a2f8016f6fc43f5b1065068d8c8ea3deb4a2e,Golett Master Ball Reverse Holo 042
042,Golett,Poke Ball Reverse Holo,2,8,2,2,12,a393319a8a62925292a31bc81d7c58fd68114ac0,Golett Poke Ball Reverse Holo 042
042,Golett,Base,1,0,0,1,1,fd8f43b3a54918e6831a29ff4fc3db38b606cda8,Golett Base 042
043,Golurk,Master Ball Reverse Holo,7,3,0,7,10,d959b54c671916e4a578e292c2ba0f22bd4182b9,Golurk Master Ball Reverse Holo 043
043,Golurk,Poke Ball Reverse Holo,2,2,2,2,7,0c6620a8cc15fc0d56db7b250f3fe4e122c5fe45,Golurk Poke Ball Reverse Holo 043
044,Meloetta EX,Base,68,75,20,68,168,3da459514fae797386e5d1754202a79e5cfe65db,Meloetta EX Base 044
045,Drilbur,Master Ball Reverse Holo,11,5,0,11,16,ea58d7f7b28deb799edebe71ef774278c15294f7,Drilbur Master Ball Reverse Holo 045
045,Drilbur,Poke Ball Reverse Holo,6,7,1,6,14,d0e72f7e226805dcb313dbb0d60e73c8680ca293,Drilbur Poke Ball Reverse Holo 045
046,Excadrill EX,Base,97,107,25,97,234,7928244f422fe6e2c5ff7b68040ad2dd49f4c3c7,Excadrill EX Base 046
047,Timburr,Poke Ball Reverse Holo,2,2,4,2,8,8443008b61ec97f30d9e10d374aa4d01051f837f,Timburr Poke Ball Reverse Holo 047
047,Timburr,Master Ball Reverse Holo,4,3,1,4,8,37132fe248e5afaf488bc4011a6cc97a92fdf1cd,Timburr Master Ball Reverse Holo 047
047,Timburr,Base,0,1,0,0,1,1f679530ac41c86d5539ede5fac14fef03849bdc,Timburr Base 047
048,Gurdurr,Master Ball Reverse Holo,10,4,0,10,14,0d8894119591233c91000db219830208743804d7,Gurdurr Master Ball Reverse Holo 048
048,Gurdurr,Poke Ball Reverse Holo,1,2,0,1,3,dc28b525f03286903b45788d00d5471fdedbdfa3,Gurdurr Poke Ball Reverse Holo 048
048,Gurdurr,Reverse Holo,0,0,1,0,1,1e167aebd64a630ee820f631355a7a364329601f,Gurdurr Reverse Holo 048
049,Conkeldurr,Master Ball Reverse Holo,6,6,0,6,12,d9f6f61190808b5bfb2254744f87176f4c70612c,Conkeldurr Master Ball Reverse Holo 049
049,Conkeldurr,Base,0,6,1,0,8,02625a539212c017893762c7514c69f31cab721f,Conkeldurr Base 049
049,Conkeldurr,Poke Ball Reverse Holo,2,2,1,2,5,97306c9d1ad9d1537eb7fb100c8336b13f042ece,Conkeldurr Poke Ball Reverse Holo 049
050,Throh,Master Ball Reverse Holo,6,2,1,6,9,5ec92c2a0708e608103be1aa732bdaf844a76375,Throh Master Ball Reverse Holo 050
050,Throh,Poke Ball Reverse Holo,2,3,0,2,6,b1b5644ebd0b2111a614177782a0c219aaf27a8a,Throh Poke Ball Reverse Holo 050
051,Dwebble,Master Ball Reverse Holo,13,10,0,13,23,2392f30403ae4586dbb93adf7a71488a4fc190e6,Dwebble Master Ball Reverse Holo 051
051,Dwebble,Poke Ball Reverse Holo,3,4,2,3,9,d3b3683cc67d7d3b28374b471567de8dd5cdde7b,Dwebble Poke Ball Reverse Holo 051
051,Dwebble,Reverse Holo,1,0,0,1,1,334377768e9eebabb4e344a6117d94e6f6ab6895,Dwebble Reverse Holo 051
052,Crustle,Master Ball Reverse Holo,8,6,2,8,16,ad0799d3f29a8f9db45b5d4af5049a152f206b9b,Crustle Master Ball Reverse Holo 052
052,Crustle,Poke Ball Reverse Holo,2,2,0,2,4,01c1c91e2d4bd16ee34ba157b7087e01ea6b9be0,Crustle Poke Ball Reverse Holo 052
053,Landorus,Base,5,12,4,5,23,75aaec5c3a7d3c89abdf63bb051a40b324d41ecb,Landorus Base 053
053,Landorus,Master Ball Reverse Holo,7,7,1,7,16,d5d4085cbd68f67d8cc36e276dcb9440745df19c,Landorus Master Ball Reverse Holo 053
053,Landorus,Poke Ball Reverse Holo,3,7,1,3,11,7e10e95c3914782e522f8a4dca41ee916ca93a8d,Landorus Poke Ball Reverse Holo 053
053,Landorus,Reverse Holo,0,3,1,0,4,33ad5c5e2ac612a58dd4a73512b4d9b53008c703,Landorus Reverse Holo 053
054,Venipede,Master Ball Reverse Holo,5,6,2,5,13,a3e2765d0e9ad5532296f2f93424bc33fb9eceb1,Venipede Master Ball Reverse Holo 054
054,Venipede,Poke Ball Reverse Holo,1,4,0,1,5,1c7bf0085f4974c19db7b6d739ea785c46dd3bac,Venipede Poke Ball Reverse Holo 054
054,Venipede,Reverse Holo,0,1,0,0,1,c725d9756368ad293c6ee5cfd342da458c868b96,Venipede Reverse Holo 054
055,Whirlipede,Master Ball Reverse Holo,4,6,0,4,10,a16f02ed749441b41b7a08485dc2024e2bd42abc,Whirlipede Master Ball Reverse Holo 055
055,Whirlipede,Poke Ball Reverse Holo,3,2,0,3,5,eba6ed2a594bd99a1266380762437d5c68fcf3a2,Whirlipede Poke Ball Reverse Holo 055
056,Scolipede,Master Ball Reverse Holo,4,3,0,4,7,1a9d0185bbbb19754e2e39d0bb7d7b6eeff9bc44,Scolipede Master Ball Reverse Holo 056
056,Scolipede,Poke Ball Reverse Holo,1,1,0,1,2,19f052d96796ba03a00e0f5da12727ca334c7064,Scolipede Poke Ball Reverse Holo 056
057,Sandile,Master Ball Reverse Holo,10,11,3,10,24,05ffca6f03a3161fbb716160be87419d1b22807c,Sandile Master Ball Reverse Holo 057
057,Sandile,Poke Ball Reverse Holo,2,3,1,2,6,464598bb2c4a5c58dd190d7361d2de48a3bec328,Sandile Poke Ball Reverse Holo 057
057,Sandile,Reverse Holo,0,1,0,0,1,1ef8a7fdfd3eab9e04d594db7c8a7a3620d177a3,Sandile Reverse Holo 057
057,Sandile,Base,0,1,0,0,1,a247c6776e865ef62d7c74d5cf980d76af74ef54,Sandile Base 057
058,Krokorok,Master Ball Reverse Holo,7,8,1,7,16,1e17873d6ab7431d9bf43bce827e401520d53c29,Krokorok Master Ball Reverse Holo 058
058,Krokorok,Poke Ball Reverse Holo,2,5,1,2,8,f23ef6f54d9cffa18ca7cc747221005209d7d9e2,Krokorok Poke Ball Reverse Holo 058
058,Krokorok,Reverse Holo,1,0,0,1,1,ab3ac44022dfb2722b0705ebfd43956060a8c4b2,Krokorok Reverse Holo 058
059,Krookodile,Master Ball Reverse Holo,11,6,3,11,20,63133131901da2d383ffd6941e25eb2b3dc9b85d,Krookodile Master Ball Reverse Holo 059
059,Krookodile,Poke Ball Reverse Holo,4,3,0,4,7,dbfa9eeef3d0063bb09361da4a76747fefd4ed8a,Krookodile Poke Ball Reverse Holo 059
059,Krookodile,Base,1,0,0,1,1,e49384225af58a853ecf06d5a60fd3760583a45b,Krookodile Base 059
060,Escavalier,Master Ball Reverse Holo,5,2,2,5,9,540ea321d23ecab09bdf4004b731bc9fce553497,Escavalier Master Ball Reverse Holo 060
060,Escavalier,Poke Ball Reverse Holo,3,1,0,3,4,0c2fd3bef16895317b2b85d71bdc70cd339316d6,Escavalier Poke Ball Reverse Holo 060
060,Escavalier,Base,0,0,1,0,1,b324465f560cff07df284ed742296c76fca8f019,Escavalier Base 060
061,Klink,Master Ball Reverse Holo,14,11,1,14,26,1629acc956478ebf5f2644fc92fd6eb557cb8fce,Klink Master Ball Reverse Holo 061
061,Klink,Poke Ball Reverse Holo,3,5,0,3,8,d75564b32cf993298e24526cfeba08f8b3b74136,Klink Poke Ball Reverse Holo 061
062,Klang,Master Ball Reverse Holo,10,2,0,10,12,af065ba8c1a91dc405db8697d65e4d4ed44c0cc1,Klang Master Ball Reverse Holo 062
062,Klang,Poke Ball Reverse Holo,1,3,0,1,5,aa39fc7a7df79d7e3ae8c9d3fb1a2a53d8bb94a3,Klang Poke Ball Reverse Holo 062
062,Klang,Reverse Holo,1,0,0,1,1,af3e7610ec76e21946b7ce78b8ade66bc1fc79e2,Klang Reverse Holo 062
063,Klinklang,Master Ball Reverse Holo,4,6,1,4,11,a4ff9c690c10a3b00c2bace5d001e2592ad104d7,Klinklang Master Ball Reverse Holo 063
063,Klinklang,Base,3,3,1,3,8,89841f90549ab849ee4944575226378091942fa5,Klinklang Base 063
063,Klinklang,Poke Ball Reverse Holo,0,2,0,0,2,a9e2a68165718d44d9bcb04b12fa5f1af8d5cd4a,Klinklang Poke Ball Reverse Holo 063
063,Klinklang,Reverse Holo,1,0,0,1,1,7b979ea7e045361ed11fb712d44424f6032cf7a9,Klinklang Reverse Holo 063
064,Pawniard,Master Ball Reverse Holo,9,3,1,9,13,19509c588e3acb0a7331097152b60ecc6bca5778,Pawniard Master Ball Reverse Holo 064
064,Pawniard,Poke Ball Reverse Holo,2,5,2,2,9,b4f88970d44afa6c3df88ac37d8f9ec8663effb1,Pawniard Poke Ball Reverse Holo 064
065,Bisharp,Master Ball Reverse Holo,4,10,0,4,14,cd4a37b97af2d3c0dbd35280396721e3ca79d529,Bisharp Master Ball Reverse Holo 065
065,Bisharp,Poke Ball Reverse Holo,2,0,0,2,2,f22f61f01fb049cb947b1c79219e2f2aa40fe60c,Bisharp Poke Ball Reverse Holo 065
066,Cobalion,Master Ball Reverse Holo,8,6,1,8,15,0beed5c342874518c5eeb324a79fee5ac101f0af,Cobalion Master Ball Reverse Holo 066
066,Cobalion,Base,0,4,2,0,7,99400ea3c9f577d9241fd03367f34b38f0cb21c6,Cobalion Base 066
066,Cobalion,Poke Ball Reverse Holo,2,4,0,2,6,16bfbf8d972f906ad32f6c03919450c9c5d4b61b,Cobalion Poke Ball Reverse Holo 066
067,Genesect EX,Base,91,108,21,91,230,f228300cea85bd18e5235d8337acd3a80f35653e,Genesect EX Base 067
068,Axew,Master Ball Reverse Holo,15,8,2,15,25,9fe7126c063ee7b9008532e0c90bbd8823280aa6,Axew Master Ball Reverse Holo 068
068,Axew,Poke Ball Reverse Holo,4,7,0,4,11,97303dd7c923adc1c938409c4bda73f33c1d848b,Axew Poke Ball Reverse Holo 068
068,Axew,Reverse Holo,1,0,0,1,1,2e5f5ab7458860b8d9e518aa7eb60b80b71b47dc,Axew Reverse Holo 068
069,Fraxure,Master Ball Reverse Holo,10,8,3,10,21,2d804d9429436aeac56c63d31a496426659366e0,Fraxure Master Ball Reverse Holo 069
069,Fraxure,Poke Ball Reverse Holo,4,2,0,4,6,d96fdc575bf22c6f15d485dd45c13740d3ad6ce0,Fraxure Poke Ball Reverse Holo 069
