card_number,name,parallel,g10,g9,g8,card_gems,card_total_grades,gemrate_id,details
016,Pidgey,Reverse Holo,9,36,4,9,49,ec048382c7fac419791c5df1b63ca1a8f300c294,Pidgey Reverse Holo 016
016,Pidgey,Base,5,1,0,5,6,9b73acc10f418243a9f726198a8a37f15c7b96d7,Pidgey Base 016
017,Pidgeotto,Master Ball Reverse Holo,1062,137,19,1062,1252,fe7b3efc1b180b58d8301e9b12eae45f1aeeca11,Pidgeotto Master Ball Reverse Holo 017
017,Pidgeotto,Reverse Holo,11,32,4,11,47,83f6a5a78c5d31d5136c52efe61d46ea81221629,Pidgeotto Reverse Holo 017
017,Pidgeotto,Base,4,0,0,4,4,8d2b693c04d26f3a690b430713a887d578016eb0,Pidgeotto Base 017
018,Pidgeot,Master Ball Reverse Holo,669,85,8,669,769,45781cd5f5b70dffeac6e34180f44bd14e4a5a5f,Pidgeot Master Ball Reverse Holo 018
018,Pidgeot,Reverse Holo,13,24,1,13,38,0454d96fa2f88a80ff1925bd3081a60792e29d44,Pidgeot Reverse Holo 018
018,Pidgeot,Base,6,2,0,6,8,29893c1d23ece5ba51734b462c8b730b541b4973,Pidgeot Base 018
019,Rattata,Master Ball Reverse Holo,538,68,20,538,631,43979e1f41182d0704ca30eee459e478b03ea9e3,Rattata Master Ball Reverse Holo 019
019,Rattata,Reverse Holo,4,19,0,4,23,67936d869caa9287072e4323128e83a77c852dd1,Rattata Reverse Holo 019
019,Rattata,Base,2,1,0,2,3,f80fafef64aae18f849db21c4ef5607d6d0862f4,Rattata Base 019
020,Raticate,Master Ball Reverse Holo,561,78,12,561,653,507605351b074d3f6211e7066e938f6e51d0211a,Raticate Master Ball Reverse Holo 020
020,Raticate,Reverse Holo,5,20,0,5,25,9401f8b2cccf0452da3d926f8cc850b0cc6c8753,Raticate Reverse Holo 020
020,Raticate,Base,4,0,0,4,4,ec08cc7cabe19c622428369b18059307b220cf91,Raticate Base 020
021,Spearow,Master Ball Reverse Holo,573,50,5,573,633,e97f82fdd45a8dc247653c902e2e892ca40829f4,Spearow Master Ball Reverse Holo 021
021,Spearow,Reverse Holo,8,13,2,8,23,80af9bdcbc7925c58d30ed4a1d89e327e5967b5a,Spearow Reverse Holo 021
021,Spearow,Base,4,1,0,4,5,e611eb35ee6cdd6387530afd8c226d9e20e444b9,Spearow Base 021
022,Fearow,Master Ball Reverse Holo,528,70,7,528,606,5ac1033dbda006b2f52aaf0fa1a2cbdfc6ec268a,Fearow Master Ball Reverse Holo 022
022,Fearow,Reverse Holo,7,13,1,7,21,0a946adedd44378e2aefe7ed77bd391e508f9ddf,Fearow Reverse Holo 022
022,Fearow,Base,3,0,0,3,3,b9901ca50f7ef1f931650211ab3bf9d8222ab5fb,Fearow Base 022
023,Ekans,Master Ball Reverse Holo,587,76,11,587,683,d336fc7d3fabef28e32b0065e553639d9a0a1f40,Ekans Master Ball Reverse Holo 023
023,Ekans,Reverse Holo,20,13,0,20,35,0908365bf281a41200210fc285d2094cd1aab557,Ekans Reverse Holo 023
023,Ekans,Base,5,0,1,5,10,1d62dbfe646fb49d0d93454a8d973648133936a4,Ekans Base 023
024,Arbok EX,Base,319,54,13,319,390,fd16f74dfbb15e763f376d8a05a75392314af586,Arbok EX Base 024
025,Pikachu,Master Ball Reverse Holo,12626,2033,338,12626,15232,d793417a07a5ab781611be7bc2e019125e31d3ef,Pikachu Master Ball Reverse Holo 025
025,Pikachu,Reverse Holo,1474,7992,361,1474,9951,08c643c0fd462f3bae615c4ef6faddd7cd377ce2,Pikachu Reverse Holo 025
025,Pikachu,Base,467,90,12,467,577,9d0aa3fde0eafee5db46e71e5a9a968ba8107130,Pikachu Base 025
026,Raichu,Master Ball Reverse Holo,2802,350,60,2802,3239,e0128422cd59a70524834ee0c11f05ec76526a8f,Raichu Master Ball Reverse Holo 026
026,Raichu,Reverse Holo,35,140,9,35,185,c2445e841d1bf60a0189d688766835f24a11db38,Raichu Reverse Holo 026
026,Raichu,Base,130,26,6,130,164,9efc5e8f0a1e3cb2f3d10b823d5a19a9ccd2a967,Raichu Base 026
027,Sandshrew,Master Ball Reverse Holo,528,73,10,528,614,e0d35fbc54244a77c2d1bc57131916af1f460818,Sandshrew Master Ball Reverse Holo 027
027,Sandshrew,Reverse Holo,9,24,0,9,33,49dc86b7d8253585bedcb5639bfc6c61af1719c0,Sandshrew Reverse Holo 027
027,Sandshrew,Base,4,0,0,4,4,ca51779154bd85a5a6ef7229cc73adf3a59728df,Sandshrew Base 027
028,Sandslash,Master Ball Reverse Holo,591,57,4,591,656,24e7d7f2152b57ff8a3db0df6cd0a04a35bfc0ac,Sandslash Master Ball Reverse Holo 028
028,Sandslash,Reverse Holo,7,17,1,7,25,7801a9a128674032bafd25f3639ef8ec024cd375,Sandslash Reverse Holo 028
028,Sandslash,Base,1,3,0,1,4,b1334fecd34d328059128112bb153dd09024afa7,Sandslash Base 028
029,Nidoran,Master Ball Reverse Holo,602,59,12,602,682,8649fdcce116777dde504eba686577f2b4ec1751,Nidoran Master Ball Reverse Holo 029
029,Nidoran,Reverse Holo,19,25,0,19,44,7b1a9b9fedf75578b78ca3bd8a8ac141f101d5b6,Nidoran Reverse Holo 029
029,Nidoran,Base,2,0,0,2,2,c1ba3c6de0f32d96e30ee9df8a7c993eb84acb94,Nidoran Base 029
030,Nidorina,Master Ball Reverse Holo,598,68,7,598,675,aa92c0a2940ced8d07fdff4c3714643b1b67a931,Nidorina Master Ball Reverse Holo 030
030,Nidorina,Reverse Holo,17,33,0,17,51,e9a43d92e2f09909763e20f0166e485ab15f1d83,Nidorina Reverse Holo 030
030,Nidorina,Base,2,1,0,2,3,f1607ea0320e61e62ea93289b370563d3c953e2b,Nidorina Base 030
031,Nidoqueen,Master Ball Reverse Holo,744,52,9,744,810,757482ec262a10b9652460e78e6190e72bc418c2,Nidoqueen Master Ball Reverse Holo 031
031,Nidoqueen,Reverse Holo,36,22,0,36,58,921baa4ff4c8f00e866c7788ddc2828cc5ccf126,Nidoqueen Reverse Holo 031
031,Nidoqueen,Base,3,0,0,3,3,c729fa4d4842d688241db231c24383e213b8ae6b,Nidoqueen Base 031
032,Nidoran,Master Ball Reverse Holo,561,56,9,561,633,b2de6fab37c6edab2564a9bc4e0b38ad55f9f68a,Nidoran Master Ball Reverse Holo 032
032,Nidoran,Reverse Holo,11,17,1,11,29,6e0ae7af1c70a844d27b0c6eb7b9a3a7e21efc3f,Nidoran Reverse Holo 032
032,Nidoran,Base,2,1,0,2,3,56a75aff9126be3a0ccd4539187e991853051039,Nidoran Base 032
033,Nidorino,Master Ball Reverse Holo,601,46,7,601,658,d587a421a796cab65a70703c45807b967e95ba13,Nidorino Master Ball Reverse Holo 033
033,Nidorino,Reverse Holo,20,21,2,20,43,9e7c0b5a357fcdf8a8d06a12d9011b32d1aec711,Nidorino Reverse Holo 033
033,Nidorino,Base,5,0,0,5,6,cb6e7dd6cf0d15780e5d341d4c7bd3bd437cb46e,Nidorino Base 033
034,Nidoking,Master Ball Reverse Holo,662,80,12,662,792,5f507109322572ed07fac9a5320c1ca7ed7e049e,Nidoking Master Ball Reverse Holo 034
034,Nidoking,Base,77,13,2,77,92,d688d5b79b84100c9efa0ea73c4ff0aed470ae21,Nidoking Base 034
034,Nidoking,Reverse Holo,22,15,1,22,39,8409b8eec0bd65afc2bf430029ab86f4cc00d815,Nidoking Reverse Holo 034
035,Clefairy,Master Ball Reverse Holo,956,97,11,956,1075,9ce90cc680bfc6412a8cb14029ba5fc110b290c0,Clefairy Master Ball Reverse Holo 035
035,Clefairy,Reverse Holo,16,27,4,16,47,18804a09d4d8b7e23dca1be06c8ccb9e36d404f9,Clefairy Reverse Holo 035
035,Clefairy,Base,7,1,1,7,9,4e3754a7fac5df3ea41896393fa5bffce9f765f9,Clefairy Base 035
036,Clefable,Master Ball Reverse Holo,822,63,5,822,896,d76316a2b009ee78562e9030bba0c0b21909fea4,Clefable Master Ball Reverse Holo 036
036,Clefable,Reverse Holo,13,21,1,13,35,4506a8b948cbb25e198354cd6a0d8aa1d4bb8c45,Clefable Reverse Holo 036
036,Clefable,Base,3,2,0,3,5,33782471ac12cad27e33f20c7c29b87faa11f588,Clefable Base 036
037,Vulpix,Master Ball Reverse Holo,1286,213,27,1286,1540,d90061ec7b81ac347d933194be96ec2230ce2247,Vulpix Master Ball Reverse Holo 037
037,Vulpix,Reverse Holo,18,57,2,18,77,acdcda2b33a1b42b98a38a42cba4e027576397a2,Vulpix Reverse Holo 037
037,Vulpix,Base,7,0,0,7,7,ae58953fb285c1138c49dac01ad9f50a2bc5e5f6,Vulpix Base 037
038,Ninetales EX,Base,601,68,10,601,688,d46818abe5123f9ee6f3349b770d4e7582df8da5,Ninetales EX Base 038
039,Jigglypuff,Master Ball Reverse Holo,1483,241,21,1483,1752,c5a46f0e5daab7bc9bcbb7d0ff8b54f8e87f6618,Jigglypuff Master Ball Reverse Holo 039
039,Jigglypuff,Base,101,37,4,101,143,59663403a17f12b2167d6f0376a09396b0b520db,Jigglypuff Base 039
039,Jigglypuff,Reverse Holo,29,55,0,29,85,748c24d52fbdc479b15fe974d5b47a7b6715d8d6,Jigglypuff Reverse Holo 039
040,Wigglytuff EX,Base,330,53,5,330,391,a6e8b4177fe74c71da24368d5ae929da41bbbec8,Wigglytuff EX Base 040
041,Zubat,Master Ball Reverse Holo,577,53,8,577,648,fb3641d54d0cb7a5b38581fbe4bd27d18d3d0983,Zubat Master Ball Reverse Holo 041
041,Zubat,Reverse Holo,11,14,0,11,25,ba58d1c72bae8ca5c0fcc20e207fdcaf1d86769f,Zubat Reverse Holo 041
041,Zubat,Base,3,0,0,3,3,53866ab363b63e647def06105365a7afce2e4912,Zubat Base 041
042,Golbat,Master Ball Reverse Holo,553,84,4,553,648,b2980fb33e36d664405fc3c4f6d22d451f290a25,Golbat Master Ball Reverse Holo 042
042,Golbat,Reverse Holo,13,23,0,13,36,e3a1cd6a4644a32c3857396c43e7e28e7479f4ed,Golbat Reverse Holo 042
042,Golbat,Base,3,1,0,3,4,7a5c3261ce4a65dfc808ab4ff6b1d2700284a39e,Golbat Base 042
043,Oddish,Master Ball Reverse Holo,601,44,5,601,657,8c8788b6d51c5b2522a09c864a2aa1b7d42164e0,Oddish Master Ball Reverse Holo 043
043,Oddish,Reverse Holo,13,30,2,13,45,f82994f5b52217b041a0e487f2162ec28accea8d,Oddish Reverse Holo 043
043,Oddish,Base,2,0,0,2,2,a7a70ad4afcf177aeb9904983d7b168e453fed81,Oddish Base 043
044,Gloom,Master Ball Reverse Holo,587,53,14,587,657,4e6ccc1b9dc53c7e5099841b46747c823405605c,Gloom Master Ball Reverse Holo 044
044,Gloom,Reverse Holo,20,22,2,20,44,1781b3e08d4d55c9ffe6f26fce65df2ad86bf0cd,Gloom Reverse Holo 044
044,Gloom,Base,2,1,0,2,3,540eadbd99216940b6e5529b05414ea9731409c9,Gloom Base 044
045,Vileplume,Master Ball Reverse Holo,601,80,17,601,702,2feff8b1237b3ecd94fe6381271d6556656fe389,Vileplume Master Ball Reverse Holo 045
045,Vileplume,Base,47,10,2,47,60,c7be82c7c362084582de73ed30b16e378465649f,Vileplume Base 045
045,Vileplume,Reverse Holo,11,33,1,11,46,d6cca776ede976da07b8246bee5c42b0edc8ea3e,Vileplume Reverse Holo 045
046,Paras,Master Ball Reverse Holo,573,44,3,573,623,d0d2efe6e4020144c4341186f0885c411fec93a4,Paras Master Ball Reverse Holo 046
046,Paras,Reverse Holo,6,13,0,6,19,1054418caa92eaa9149dda5c7f63bd5d473717e5,Paras Reverse Holo 046
046,Paras,Base,1,0,0,1,1,933df6f0dc0d4a98f75c1f9fac149912a4331037,Paras Base 046
047,Parasect,Master Ball Reverse Holo,566,62,4,566,636,2156cfebb4e89dab55196ff2fb7bd8437dfb9399,Parasect Master Ball Reverse Holo 047
047,Parasect,Reverse Holo,12,16,0,12,28,d277ae50b312e5c39e6417e8a9c7f64181ec70a8,Parasect Reverse Holo 047
047,Parasect,Base,4,2,0,4,6,9f92d441112199633dba72ecb7872c8b945f21bc,Parasect Base 047
048,Venonat,Master Ball Reverse Holo,518,56,7,518,587,3bba240f047429c4d935d0543f3127a27a4e3ebd,Venonat Master Ball Reverse Holo 048
048,Venonat,Reverse Holo,10,8,0,10,19,92926220f7b130d3e6ddb39ea8a280099ce3df6c,Venonat Reverse Holo 048
048,Venonat,Base,4,2,0,4,6,0aaf56425dad5e58089792525d8b2a6596a494e2,Venonat Base 048
049,Venomoth,Master Ball Reverse Holo,521,43,6,521,575,ce741c078dcc0744e5f5855c640ace66b05f3155,Venomoth Master Ball Reverse Holo 049
049,Venomoth,Reverse Holo,8,6,0,8,15,761fa3444eef5f7d5e93229518237550fc0c3ea6,Venomoth Reverse Holo 049
049,Venomoth,Base,4,0,0,4,4,85be94485a1c53744db35fc4ca4e6d04b55a340e,Venomoth Base 049
050,Diglett,Master Ball Reverse Holo,658,53,5,658,724,7c1fd46ce0bc2234ad715e09e37604cda1ff755c,Diglett Master Ball Reverse Holo 050
050,Diglett,Reverse Holo,9,9,0,9,19,246b8b61d4657eb135f99dde21f200dd01341295,Diglett Reverse Holo 050
050,Diglett,Base,4,1,0,4,5,42274e0bac23c5f4cedbcdb095274b6dabef90e3,Diglett Base 050
051,Dugtrio,Master Ball Reverse Holo,618,61,10,618,695,7d603ccca26e5c65cfb6afaf00fcfcb38369d79f,Dugtrio Master Ball Reverse Holo 051
051,Dugtrio,Reverse Holo,7,33,0,7,40,d978d4e0a522e9869cf9cbfb3ae604cd130dabac,Dugtrio Reverse Holo 051
051,Dugtrio,Base,2,3,0,2,5,4f186f047dbb247c4205a00a65eb046d10003c52,Dugtrio Base 051
052,Meowth,Master Ball Reverse Holo,2166,265,22,2166,2478,caa5e5288efafea889d88a621da0c1fe9621e355,Meowth Master Ball Reverse Holo 052
052,Meowth,Base,160,42,3,160,209,4dac88780d8ada407e0641965411f2d30fbb9a1e,Meowth Base 052
052,Meowth,Reverse Holo,30,98,8,30,138,4c711d45412da7f46774c6109f66cacf7ecfc530,Meowth Reverse Holo 052
053,Persian,Master Ball Reverse Holo,1542,169,32,1542,1754,1c4cb3feaf8466a06331228f0db63f4b4a168f0f,Persian Master Ball Reverse Holo 053
053,Persian,Reverse Holo,12,50,7,12,69,a8b48bb591aca3e308f150b36544c73c60f0a111,Persian Reverse Holo 053
053,Persian,Base,3,1,0,3,5,6786721465c1c185fd8199913eb6f56c9cf8cae3,Persian Base 053
054,Psyduck,Master Ball Reverse Holo,2196,309,38,2196,2565,2d2ea3d8a5628c2df06d344c557f9b4b5d21c1dc,Psyduck Master Ball Reverse Holo 054
054,Psyduck,Reverse Holo,45,137,5,45,188,e4ff1ea9a1f26b6753bf0cffe0b21583c9370fd3,Psyduck Reverse Holo 054
054,Psyduck,Base,39,17,1,39,58,0e4f94686708a8f3e07bc8bbbf4a6b879631524b,Psyduck Base 054
055,Golduck,Master Ball Reverse Holo,784,73,3,784,871,8e12747609a2c902c1e59822dccc6236653f8bbf,Golduck Master Ball Reverse Holo 055
055,Golduck,Reverse Holo,6,23,0,6,29,07421ff07a21414b7b57f578bf09d5ce74a83460,Golduck Reverse Holo 055
055,Golduck,Base,5,1,0,5,6,d8b7f2abf3b170f64e95ced900f821473cc6b54c,Golduck Base 055
056,Mankey,Master Ball Reverse Holo,585,73,11,585,675,2320da413026c6ec9ab98caa1621944e152f5f5c,Mankey Master Ball Reverse Holo 056
056,Mankey,Reverse Holo,11,13,1,11,25,24963e26be9c3fb8a682c82914020310e7321146,Mankey Reverse Holo 056
056,Mankey,Base,3,0,0,3,3,3252f49e32464cd9566a94709fc55fdd733fbf7d,Mankey Base 056
057,Primeape,Master Ball Reverse Holo,608,65,8,608,688,32fb7c1635fdc7191b46c4cb1d0418d82e745a85,Primeape Master Ball Reverse Holo 057
057,Primeape,Reverse Holo,9,20,0,9,29,27c3e36c12bb9317281a6bc10a7940f892c01c24,Primeape Reverse Holo 057
057,Primeape,Base,6,0,0,6,6,cd5309d00c764a1586c0fd20acc92a76cf0f3ef2,Primeape Base 057
058,Growlithe,Master Ball Reverse Holo,1021,96,6,1021,1131,26113e77e1b18326892539c233925a041f214ea1,Growlithe Master Ball Reverse Holo 058
058,Growlithe,Reverse Holo,13,35,1,13,50,3e40bd97125846a0a679b7a9ce2102476294f106,Growlithe Reverse Holo 058
058,Growlithe,Base,10,1,0,10,11,c6df8832aba8cc0fd6c3f08d7054e26ae054bcfc,Growlithe Base 058
059,Arcanine,Master Ball Reverse Holo,1201,173,14,1201,1404,a8db2c20e200fa72f7449c361e1f609c4a758075,Arcanine Master Ball Reverse Holo 059
059,Arcanine,Reverse Holo,22,61,4,22,87,0ac92aa9c6909c0331d7d03daa00b0ec9dc4f912,Arcanine Reverse Holo 059
059,Arcanine,Base,16,2,1,16,20,29ea843da8f8e59ff1f1467293fd6d6ae4bde0cd,Arcanine Base 059
060,Poliwag,Master Ball Reverse Holo,732,94,10,732,845,d6b24196c7067a3934dd9d5934db327e3f641d34,Poliwag Master Ball Reverse Holo 060
060,Poliwag,Reverse Holo,6,16,3,6,26,b1e91c8b66c54c281c14f2581bba7f8e6048fb57,Poliwag Reverse Holo 060
060,Poliwag,Base,4,0,0,4,4,5c35088562adfa7b564ba576d39338f06fcb6782,Poliwag Base 060
061,Poliwhirl,Master Ball Reverse Holo,765,82,14,765,869,ed03ea6e460ae50f75517c9adeb97e3027bd29bf,Poliwhirl Master Ball Reverse Holo 061
061,Poliwhirl,Reverse Holo,12,51,6,12,71,c45c00786efed47a7a9b74c8994d76c1573e3fe7,Poliwhirl Reverse Holo 061
061,Poliwhirl,Base,5,2,0,5,7,0f71c0380de2d248c27da98ef15f81f592126efc,Poliwhirl Base 061
062,Poliwrath,Master Ball Reverse Holo,787,102,17,787,915,b49f212d2cbec954ff84b2738702672b3429f207,Poliwrath Master Ball Reverse Holo 062
062,Poliwrath,Reverse Holo,11,28,0,11,39,77848b8fb0ec99e2d7472785762fbb3d25d01da6,Poliwrath Reverse Holo 062
062,Poliwrath,Base,3,0,0,3,3,9a44857278d1c51efe5e766b53a401b523f46971,Poliwrath Base 062
063,Abra,Master Ball Reverse Holo,1412,139,29,1412,1591,be4d8f6d93c3a27c5e6b3172ee87386d7658acf3,Abra Master Ball Reverse Holo 063
063,Abra,Base,139,63,14,139,218,fe8acc8504c20aa435e748d25a3807ba2ca33630,Abra Base 063
063,Abra,Reverse Holo,25,41,4,25,70,62d755611168a64eebe569aa0edd28a76e6a4572,Abra Reverse Holo 063
064,Kadabra,Master Ball Reverse Holo,1544,281,26,1544,1871,1534569f45877c72a465fe92e0a3574fa4bad45f,Kadabra Master Ball Reverse Holo 064
064,Kadabra,Base,92,8,3,92,104,c1e7440667acc941828b919347c643fcb35fda32,Kadabra Base 064
064,Kadabra,Reverse Holo,20,81,1,20,102,8206bd37893f6234316c34559534936726ed0e0b,Kadabra Reverse Holo 064
065,Alakazam EX,Base,492,110,15,492,624,3b78f971115f22509eb8b33d544b62e8159e6fd7,Alakazam EX Base 065
066,Machop,Master Ball Reverse Holo,646,80,14,646,749,72adc88fd41f773f8e190c5035a20a95402fa108,Machop Master Ball Reverse Holo 066
066,Machop,Reverse Holo,8,12,1,8,21,d8cc53962a06f3b46409557c7086f75d7157d929,Machop Reverse Holo 066
066,Machop,Base,7,0,0,7,7,6db366e44fa583b8347baae31675454d646323f4,Machop Base 066
067,Machoke,Master Ball Reverse Holo,696,88,5,696,798,ba5b22dcbe56209b0d1d017ac48c2a9b994aba31,Machoke Master Ball Reverse Holo 067
067,Machoke,Reverse Holo,5,35,2,5,43,01b19d159e4dff6f3268ef14f0687d86ec708777,Machoke Reverse Holo 067
067,Machoke,Base,2,2,0,2,4,2f49f75a423cbe73449a49889b57de19e720fb81,Machoke Base 067
068,Machamp,Master Ball Reverse Holo,707,111,10,707,834,20c70d07c239067413a6edf2a793a7314dde2d8a,Machamp Master Ball Reverse Holo 068
068,Machamp,Base,51,17,0,51,68,ad6a9da095a355c8f6abf62c09a9ed68ca0afb07,Machamp Base 068
068,Machamp,Reverse Holo,17,22,2,17,41,2019f21db8e5505924588a26526930e317d12455,Machamp Reverse Holo 068
069,Bellsprout,Master Ball Reverse Holo,622,66,3,622,696,4d023a5255c00dd08797257bb572866239879be6,Bellsprout Master Ball Reverse Holo 069
069,Bellsprout,Reverse Holo,10,13,1,10,24,b3990817e2fcdd3ecc15c78bc1740c034601f445,Bellsprout Reverse Holo 069
069,Bellsprout,Base,3,1,0,3,4,2a1c17097e0decf95c7fdddb1fc83f5426da0522,Bellsprout Base 069
070,Weepinbell,Master Ball Reverse Holo,542,74,11,542,631,451489e73e09c2a928789470dc084d51b25ed207,Weepinbell Master Ball Reverse Holo 070
070,Weepinbell,Reverse Holo,7,19,0,7,26,34128dfd4330107e894674bf1cd1aa8cc5201765,Weepinbell Reverse Holo 070
070,Weepinbell,Base,6,1,0,6,7,16078a24c1764ddf8d83dd483d77b2992108dfd4,Weepinbell Base 070
071,Victreebel,Master Ball Reverse Holo,532,73,6,532,616,49af797685a432ba19064a09983179c383c6cae3,Victreebel Master Ball Reverse Holo 071
071,Victreebel,Reverse Holo,8,19,1,8,29,e67d722b83d26630fb23868e1b94efea0cd48b11,Victreebel Reverse Holo 071
071,Victreebel,Base,3,0,1,3,4,54322f2eefbf1c8b4a7d4b3fc13a531826d3a9da,Victreebel Base 071
072,Tentacool,Master Ball Reverse Holo,485,77,13,485,578,037f6fb67a5cf75fb6500be92ea5f4ada8b75d6d,Tentacool Master Ball Reverse Holo 072
072,Tentacool,Reverse Holo,4,9,3,4,17,9b6529e532e03d9621cce10816f91bbf9a2ad127,Tentacool Reverse Holo 072
072,Tentacool,Base,2,0,0,2,2,280373fc300ab683adf4548dba02bfd07e5fcf08,Tentacool Base 072
073,Tentacruel,Master Ball Reverse Holo,622,53,8,622,687,e8403e1d36b2d95830171cf20a13bf4bb3f770bd,Tentacruel Master Ball Reverse Holo 073
073,Tentacruel,Reverse Holo,10,13,1,10,24,9e92c14c963380c01f1075c3d420f047a124f242,Tentacruel Reverse Holo 073
