card_number,name,parallel,g10,g9,g8,card_gems,card_total_grades,gemrate_id,details
125,Reuniclus,Art Rare,1,0,0,1,1,981e1ecb3b6c2bb77955b93fe5dcaba7be5d6727,Reuniclus Art Rare 125
126,Elgyem,Art Rare,3,0,0,3,3,6454589346a54000018404e828afef6ea702f23d,Elgyem Art Rare 126
127,Beheeyem,Art Rare,1,0,0,1,1,d39844153434a32b4baf95dc11cf4a5ba3a45605,Beheeyem Art Rare 127
128,Golett,Art Rare,2,0,0,2,2,e6638fcfc72961bf82db651ea8945812b0d5e8a6,Golett Art Rare 128
129,Golurk,Art Rare,1,0,0,1,1,1354de7ad9106953219007202fee962ea3c021c3,Golurk Art Rare 129
130,Drilbur,Art Rare,1,0,0,1,1,6c8ca102c1b7dde74288d08c63a26541aa0e4c57,Drilbur Art Rare 130
131,Timburr,Art Rare,1,0,0,1,1,40672f5c8e7c1d3d788c0876c02e6fdab8b23f77,Timburr Art Rare 131
132,Gurdurr,Art Rare,1,0,0,1,1,dfa245954032bfff446469ff199c499a221b9828,Gurdurr Art Rare 132
133,Conkeldurr,Art Rare,1,0,0,1,1,61564f075cd38d0e72af42bdca10f487bb34d2b3,Conkeldurr Art Rare 133
135,Dwebble,Art Rare,4,3,0,4,7,cc1adbd82a9f9a083fc54784f62ebeb1f0a77dc6,Dwebble Art Rare 135
136,Crustle,Art Rare,1,0,0,1,1,dbdec734f6f16ed42f589a66e4a98bf0c97cf346,Crustle Art Rare 136
137,Landorus,Art Rare,2,0,0,2,2,946be19857d8e3a21d6c5fe73b669ab223a1e36b,Landorus Art Rare 137
141,Sandile,Art Rare,1,0,0,1,1,f231111ff65483dd9746c58d09b040729c1a36eb,Sandile Art Rare 141
143,Krookodile,Art Rare,0,1,0,0,1,e9b498a3dfe0f5cf9a70ef24f67d7e89ec4fd781,Krookodile Art Rare 143
144,Vullaby,Art Rare,1,0,0,1,1,ee934825e78c51a425d87e05cdeb779b99c4860a,Vullaby Art Rare 144
147,Pawniard,Art Rare,1,0,0,1,1,f9af90b7a2bc18600395cd8e9e0b6076baf76658,Pawniard Art Rare 147
149,Cobalion,Art Rare,0,1,0,0,1,110322a735e14891a3f4eeca05486801e8ea7090,Cobalion Art Rare 149
150,Axew,Art Rare,1,0,0,1,1,b2fcc210d87b54ef732f98ac217787ce0aaec3d4,Axew Art Rare 150
152,Haxorus,Art Rare,3,0,0,3,3,acb20c52fe52978dd3e5f5093f71533a7bc40d95,Haxorus Art Rare 152
153,Pidove,Art Rare,2,0,0,2,2,82cd2c3ab1967066f7abc982fd8296f701887888,Pidove Art Rare 153
154,Tranquill,Art Rare,1,0,0,1,1,8db1487b43ae30c9157647a5f703590ec631b595,Tranquill Art Rare 154
155,Unfezant,Art Rare,1,1,0,1,2,04d0cc506da5fa0a75e08d8c02ceb36f2537b75f,Unfezant Art Rare 155
156,Audino,Art Rare,1,0,0,1,1,e1a2c2398b8875046bab25f3937d61cf21fb1dee,Audino Art Rare 156
157,Minccino,Art Rare,2,0,0,2,2,5cb594d25d749b14a80778c56cfff4f45f7adb13,Minccino Art Rare 157
158,Cinccino,Art Rare,1,0,0,1,1,a58dc8fb4f5ba5bd1318a95341a7e5552135d57d,Cinccino Art Rare 158
159,Serperior EX,Super Rare,2,1,0,2,3,91120b12d9af7c3c180a932b2e3da9167a2d0eca,Serperior EX Super Rare 159
160,Kyurem EX,Super Rare,1,0,0,1,1,0c9f77550517a532ca6048cf3158e261020a9705,Kyurem EX Super Rare 160
161,Zekrom EX,Super Rare,7,3,0,7,10,af291a77dba9b66121ab11686d102994a0a9c15e,Zekrom EX Super Rare 161
162,Meloetta EX,Super Rare,0,0,1,0,1,aaedad2beb02f10fcd04823c422eff17c1596282,Meloetta EX Super Rare 162
164,Genesect EX,Super Rare,1,0,0,1,1,8d8d595075cb035f7535983fe021c0c6137890db,Genesect EX Super Rare 164
165,N's Plot,Super Rare,1,6,0,1,7,8910849b7dc3e43566d40b085266dd2a8461d77d,N's Plot Super Rare 165
166,Fennel,Super Rare,0,2,1,0,3,cc27eebaa9859e1dfef1eac36b2ce213fbdfc6a0,Fennel Super Rare 166
167,Serperior EX,Special Art Rare,3,5,0,3,8,ab90cf60f6834b18493dd22e4cb0b8133c92ce40,Serperior EX Special Art Rare 167
168,Kyurem EX,Special Art Rare,7,9,0,7,17,835967faea353013523c6bf4c59f342fadb3a7d4,Kyurem EX Special Art Rare 168
169,Zekrom EX,Special Art Rare,15,65,3,15,83,ca914fcb4255b950c70e127ec2dea705ab029af7,Zekrom EX Special Art Rare 169
170,Meloetta EX,Special Art Rare,4,9,0,4,13,a24d53cd4efcf34deeec3a5478e592f05c4620d3,Meloetta EX Special Art Rare 170
171,Excadrill EX,Special Art Rare,0,2,0,0,3,ff27001d078e9c6940224bc45e923f1dbbe85af8,Excadrill EX Special Art Rare 171
172,Genesect EX,Special Art Rare,2,8,2,2,12,cf72d75f6458b417465d33ab2b24f82c4d878470,Genesect EX Special Art Rare 172
173,N's Plot,Special Art Rare,4,10,15,4,31,2375f582c55fe1c45b773a5d58cc5a0b60534ed8,N's Plot Special Art Rare 173
174,Zekrom EX,BW Rare,186,194,20,186,405,f1985089c6266cef4d2007325b76cf4a52512d07,Zekrom EX BW Rare 174
