card_number,name,parallel,g10,g9,g8,card_gems,card_total_grades,gemrate_id,details
013,Emboar,Poke Ball Reverse Holo,5,1,0,5,6,6a9ee770e0a1ed121a969b19d50a002ff7acd20d,Emboar Poke Ball Reverse Holo 013
014,Pansear,Master Ball Reverse Holo,16,14,1,16,32,5b821ab103018eeac473cb6bd5413d10321d73f6,Pansear Master Ball Reverse Holo 014
014,Pansear,Poke Ball Reverse Holo,3,3,2,3,9,0eaadb03a490960308abee21cd3b22df7f93b0b7,Pansear Poke Ball Reverse Holo 014
015,Simisear,Master Ball Reverse Holo,7,2,3,7,12,227ad1c834552d96ba1e2ef3e553e8aa1deedf6e,Simisear Master Ball Reverse Holo 015
015,Simisear,Poke Ball Reverse Holo,3,2,0,3,6,d07a1c020da4719fece439f4a3295130b800a212,Simisear Poke Ball Reverse Holo 015
016,Litwick,Master Ball Reverse Holo,14,6,1,14,21,37e98af42d047ee91e727ad8b08b7c4fe2b0fe0f,Litwick Master Ball Reverse Holo 016
016,Litwick,Poke Ball Reverse Holo,2,1,0,2,3,791965aa3260d56f0099ab193286a7ae18d97ff5,Litwick Poke Ball Reverse Holo 016
016,Litwick,Reverse Holo,0,1,0,0,1,6edfcdba9e79315cf025472508456f3e41aa3231,Litwick Reverse Holo 016
016,Litwick,Base,0,0,0,0,1,367224934099f775001d22f14cd0f3deb7a0b904,Litwick Base 016
017,Lampent,Master Ball Reverse Holo,5,4,0,5,9,e021c4b668248ada1b255068c0e440d7378d162b,Lampent Master Ball Reverse Holo 017
017,Lampent,Poke Ball Reverse Holo,1,1,0,1,2,d5d15299e699a931b5f979afec2be8245af40b68,Lampent Poke Ball Reverse Holo 017
017,Lampent,Reverse Holo,1,0,0,1,1,fb6401382b45c195b2bf143c9ce43192231972e8,Lampent Reverse Holo 017
018,Chandelure,Master Ball Reverse Holo,7,3,1,7,11,30a80d2ea3502d4672446366abf6688feac7d046,Chandelure Master Ball Reverse Holo 018
018,Chandelure,Base,4,3,1,4,9,d142133e88e4fd6e69e5b939413a0218b6624e86,Chandelure Base 018
018,Chandelure,Poke Ball Reverse Holo,5,3,0,5,8,b906006f52e1f42532df8c409e8a1f2cf58d6a39,Chandelure Poke Ball Reverse Holo 018
018,Chandelure,Reverse Holo,0,0,1,0,1,78a2e11539a02e877be4deddef30d3089a3d9b0d,Chandelure Reverse Holo 018
019,Heatmor,Master Ball Reverse Holo,3,3,0,3,6,e83e3d9edcd0c0e4c8482b528d350eb50ac88983,Heatmor Master Ball Reverse Holo 019
019,Heatmor,Poke Ball Reverse Holo,2,2,0,2,4,904ce915b1773a62c935bfaad39f60125c666de5,Heatmor Poke Ball Reverse Holo 019
019,Heatmor,Reverse Holo,0,1,0,0,1,e1a242bc7d10f833ada6b869b8a8ac5fdbd12b88,Heatmor Reverse Holo 019
019,Heatmor,Base,0,1,0,0,1,bca840704fb350540bacaac1c56017952bd7a0c8,Heatmor Base 019
020,Reshiram EX,Base,171,150,22,171,350,b10ba6227bd87a44bed89e479d81b60baa4e3f24,Reshiram EX Base 020
020,Reshiram EX,Unova Heavy Hitters Premium Collection,119,99,14,119,235,08f75a8d61644ce74c5d596ce563ab64dc59136f,Reshiram EX Unova Heavy Hitters Premium Collection 020
020,Reshiram EX,Great Ball League-Top Prize,3,5,3,3,12,210e5f12c5cb1d2cc19305c24fc9e7e6d1f27ddb,Reshiram EX Great Ball League-Top Prize 020
021,Oshawott,Unova Poster Collection,63,105,24,63,196,c3db06c708a160486589128d027b6df7b0a7e203,Oshawott Unova Poster Collection 021
021,Oshawott,Master Ball Reverse Holo,48,32,2,48,82,c922cbef4b17ec06a964ccd6ad5033fe6721750d,Oshawott Master Ball Reverse Holo 021
021,Oshawott,Poke Ball Reverse Holo,10,3,1,10,14,b9f4edfbde9aeca9dc2f4cf0f315b634ae7d73cd,Oshawott Poke Ball Reverse Holo 021
021,Oshawott,Base,0,3,0,0,5,a9f871dfcd9c85b65df2794af6e52d0d78fa4a49,Oshawott Base 021
021,Oshawott,Reverse Holo,1,1,0,1,2,9a80cef3f4e7951b6d6c38ab0bcbe382e0c3c020,Oshawott Reverse Holo 021
022,Dewott,Master Ball Reverse Holo,10,12,1,10,23,e447f469ccafc5a0f4c27cc2b596c463c8ac67e6,Dewott Master Ball Reverse Holo 022
022,Dewott,Base,0,0,2,0,2,dc806c1e6d0d4081459037ce289352a5dc75b7e1,Dewott Base 022
022,Dewott,Poke Ball Reverse Holo,2,0,0,2,2,d3b8e2b8b2baa9202d1a679939820ecc3ccff06f,Dewott Poke Ball Reverse Holo 022
023,Samurott,Master Ball Reverse Holo,12,16,4,12,32,ba2e106bf02f603ed52204f614c5fabc8d8e1d16,Samurott Master Ball Reverse Holo 023
023,Samurott,Base,5,7,1,5,13,91a9f026f9ed83351115425ec0a8cfc541709884,Samurott Base 023
023,Samurott,Poke Ball Reverse Holo,4,3,0,4,7,495b1f536c7878fe4ada3dc93122e0be99f0dffe,Samurott Poke Ball Reverse Holo 023
023,Samurott,Reverse Holo,0,3,0,0,3,ec1a7fc40a5388b44d6975e439282df674935d80,Samurott Reverse Holo 023
024,Basculin,Master Ball Reverse Holo,7,7,0,7,14,a6d7c2396045b468491557454b50f760df9cde4e,Basculin Master Ball Reverse Holo 024
024,Basculin,Poke Ball Reverse Holo,4,0,0,4,4,e3d5cc5b0c72ce6922f3709418697a4bf0f53acc,Basculin Poke Ball Reverse Holo 024
025,Ducklett,Master Ball Reverse Holo,15,6,1,15,24,01062ae3b3eb4f0fb3017df41edd4b47d3fc486c,Ducklett Master Ball Reverse Holo 025
025,Ducklett,Poke Ball Reverse Holo,8,7,0,8,15,8d94ea33336ab2896f8f1270606f662dae06738d,Ducklett Poke Ball Reverse Holo 025
025,Ducklett,Reverse Holo,0,1,1,0,2,945a4bd63ed67af9b69149917e943aaa1a47f58e,Ducklett Reverse Holo 025
026,Swanna,Master Ball Reverse Holo,7,2,0,7,9,26344bb406ecc4457b1ddfe3db9693b8597e18f2,Swanna Master Ball Reverse Holo 026
026,Swanna,Poke Ball Reverse Holo,2,1,0,2,3,98b234ad64bf660f2761971e7aa24528914e0355,Swanna Poke Ball Reverse Holo 026
027,Vanillite,Master Ball Reverse Holo,14,7,0,14,21,5ca51373f81f52bf60bea1a07e67371b52ff3d5f,Vanillite Master Ball Reverse Holo 027
027,Vanillite,Poke Ball Reverse Holo,2,2,0,2,4,5907964660aaad530df2f0330eeabdd560e24646,Vanillite Poke Ball Reverse Holo 027
027,Vanillite,Reverse Holo,0,0,1,0,1,a2c30f817595ae755c7b7175f20f3daaa0766fb5,Vanillite Reverse Holo 027
028,Vanillish,Master Ball Reverse Holo,3,4,1,3,9,19759394547dfba66fc7f9488c39fc8767247cd6,Vanillish Master Ball Reverse Holo 028
028,Vanillish,Poke Ball Reverse Holo,2,4,0,2,6,c4fff16f2c9173e6585d8f896bead7f45ef1e832,Vanillish Poke Ball Reverse Holo 028
028,Vanillish,Reverse Holo,0,1,0,0,1,a35d1d820d7ac38e1e778f9a558047764c1ade78,Vanillish Reverse Holo 028
029,Vanilluxe,Master Ball Reverse Holo,7,2,1,7,10,7d7461792350fdff221b22ee33140b3f92a33404,Vanilluxe Master Ball Reverse Holo 029
029,Vanilluxe,Poke Ball Reverse Holo,1,3,0,1,4,49af6c1bf33d2633408085366c5d653ee1c5ba37,Vanilluxe Poke Ball Reverse Holo 029
029,Vanilluxe,Reverse Holo,0,1,0,0,1,b2238f29045e556102d4454606982b04ffb90562,Vanilluxe Reverse Holo 029
029,Vanilluxe,Base,0,1,0,0,1,80371366f0a4d4ef9bb07d03114213ae71ccc610,Vanilluxe Base 029
030,Keldeo EX,Base,87,73,15,87,179,23956518f66c3c7c6f7761566cf50d03844082df,Keldeo EX Base 030
031,Blitzle,Master Ball Reverse Holo,11,7,1,11,19,75710be0195234b18c7954e8c68c20fed2b7bebc,Blitzle Master Ball Reverse Holo 031
031,Blitzle,Poke Ball Reverse Holo,3,4,0,3,8,01e00e711f9adbdc62e601ab2dce3feaa329fcee,Blitzle Poke Ball Reverse Holo 031
031,Blitzle,Base,0,2,0,0,2,00ae6fe68391d700311e53be9a29628b017ce91c,Blitzle Base 031
032,Zebstrika,Master Ball Reverse Holo,5,5,0,5,10,b679d34a6d594f580dfcc06e0a669b1b7dc04d7c,Zebstrika Master Ball Reverse Holo 032
032,Zebstrika,Poke Ball Reverse Holo,4,3,0,4,7,532fd2846d3468d83ef0e176b3028931f3d77a9c,Zebstrika Poke Ball Reverse Holo 032
032,Zebstrika,Reverse Holo,0,0,0,0,1,3b45be1f93630b6352957e5fcf0e85d3cd128ac4,Zebstrika Reverse Holo 032
033,Joltik,Master Ball Reverse Holo,19,11,1,19,32,8d86e42ecd7fa76c86b3a09fd78bff6871e3c1ec,Joltik Master Ball Reverse Holo 033
033,Joltik,Poke Ball Reverse Holo,4,6,1,4,11,3edb1f89dda54452d8060663eb2c05480cc717d3,Joltik Poke Ball Reverse Holo 033
033,Joltik,Base,0,1,0,0,1,fbbff9437e482c32f0907cc9af9b8c8b78d05a04,Joltik Base 033
034,Galvantula,Master Ball Reverse Holo,8,7,1,8,16,b8def506606ac61cbbf0702de135ef235d4e83f6,Galvantula Master Ball Reverse Holo 034
034,Galvantula,Poke Ball Reverse Holo,3,1,0,3,4,5564770946563db6e5a5591cbb9ef358cdec0f86,Galvantula Poke Ball Reverse Holo 034
034,Galvantula,Reverse Holo,0,0,0,0,1,fb82806fe499b13698f36f33ac7e98084173f7aa,Galvantula Reverse Holo 034
034,Galvantula,Base,0,1,0,0,1,625e2fdd6280080f79a1d7fbf89e391ce85ed470,Galvantula Base 034
035,Stunfisk,Master Ball Reverse Holo,5,1,0,5,6,5a670ccc84391985f65b32ad6fd053fa1a815a29,Stunfisk Master Ball Reverse Holo 035
035,Stunfisk,Poke Ball Reverse Holo,1,5,0,1,6,23f6c72b968d63698a066aeb5667f3eea8ec7cdd,Stunfisk Poke Ball Reverse Holo 035
035,Stunfisk,Reverse Holo,0,1,0,0,1,681e6a9dfd7cd1654e24bcbd8b42ab2f90830a40,Stunfisk Reverse Holo 035
036,Woobat,Master Ball Reverse Holo,12,9,3,12,24,b59e5410cdc8cd4a841976e604499c42633d782d,Woobat Master Ball Reverse Holo 036
036,Woobat,Poke Ball Reverse Holo,3,3,1,3,7,fd715dc946f1e5ebd5921940a3bead5c351b497a,Woobat Poke Ball Reverse Holo 036
037,Swoobat,Master Ball Reverse Holo,4,4,1,4,9,1500d2d27f213800a512f1e60694f90579515bdd,Swoobat Master Ball Reverse Holo 037
037,Swoobat,Poke Ball Reverse Holo,0,1,1,0,2,90b1db940878a2305a3774a8dd79ffca4c1779ee,Swoobat Poke Ball Reverse Holo 037
037,Swoobat,Reverse Holo,1,0,0,1,1,b7d1dfd9328f13ffa49585361889e2c65716b7e0,Swoobat Reverse Holo 037
038,Sigilyph,Master Ball Reverse Holo,2,5,0,2,7,efc9dff897618ee0dea726077c13ff280d208302,Sigilyph Master Ball Reverse Holo 038
038,Sigilyph,Poke Ball Reverse Holo,6,0,0,6,6,b0933e3c9d9060c3d288d50d0affe6535f1bf229,Sigilyph Poke Ball Reverse Holo 038
038,Sigilyph,Base,0,2,0,0,2,395523124d9cf02fe72a79cfef402f0f208ae194,Sigilyph Base 038
039,Yamask,Master Ball Reverse Holo,8,4,0,8,12,5433e4b4a647665fab12229f50ab962d4b90de53,Yamask Master Ball Reverse Holo 039
039,Yamask,Poke Ball Reverse Holo,2,2,0,2,4,449a192c9f99f13c74e276f30ab6fb05d5ccf502,Yamask Poke Ball Reverse Holo 039
039,Yamask,Reverse Holo,0,1,0,0,1,eb132098eaa5227e525d02e8f7717c302d6d085f,Yamask Reverse Holo 039
040,Cofagrigus,Master Ball Reverse Holo,8,3,0,8,11,18c527e7ec786a4a2a016c2cb45f1f4b35672369,Cofagrigus Master Ball Reverse Holo 040
040,Cofagrigus,Base,3,3,1,3,7,445ce0000a62ecd720a18fa6e9d51966fcf210d8,Cofagrigus Base 040
040,Cofagrigus,Poke Ball Reverse Holo,2,4,0,2,6,16a5f0fb49e88e819e1b207538d435b2b2480f87,Cofagrigus Poke Ball Reverse Holo 040
040,Cofagrigus,Reverse Holo,1,0,1,1,2,b7ae8360df36dd98a4332359abb3b99d94d87244,Cofagrigus Reverse Holo 040
041,Gothita,Master Ball Reverse Holo,11,11,0,11,22,39c3947bc82b2887699a17e4199724a668a04fbb,Gothita Master Ball Reverse Holo 041
041,Gothita,Poke Ball Reverse Holo,12,3,1,12,16,5b3d7ddd27bf0142dace52166e9e92d06c05668f,Gothita Poke Ball Reverse Holo 041
041,Gothita,Base,1,0,0,1,1,656276f52685f3824c74897582dd0cd20b9186ee,Gothita Base 041
042,Gothorita,Master Ball Reverse Holo,7,7,1,7,15,c382b3d3041114997139fd8e178488fabf26659c,Gothorita Master Ball Reverse Holo 042
042,Gothorita,Poke Ball Reverse Holo,1,0,0,1,1,3d5ad542e04874e7dabd3b427391accfd806e184,Gothorita Poke Ball Reverse Holo 042
042,Gothorita,Reverse Holo,0,0,0,0,1,4b2d41c08fd1022177a8cface9c6086abe6259e8,Gothorita Reverse Holo 042
043,Gothitelle,Base,1,7,4,1,13,ac907107339026beae3f2360d42b646308bd92a8,Gothitelle Base 043
043,Gothitelle,Master Ball Reverse Holo,3,6,1,3,10,994d9a6d22bbe42bf1b3084e8247e37a966272c2,Gothitelle Master Ball Reverse Holo 043
043,Gothitelle,Poke Ball Reverse Holo,5,3,0,5,8,2676624a3dbedc452b4616bd319b21a70273ab39,Gothitelle Poke Ball Reverse Holo 043
043,Gothitelle,Reverse Holo,0,1,0,0,1,fb155f3ff60513858df5b4118b495e23e8948c43,Gothitelle Reverse Holo 043
044,Frillish,Master Ball Reverse Holo,6,3,2,6,11,496aa3a3f8338bf1a74f9ee74c3a2dd4a1bbb4eb,Frillish Master Ball Reverse Holo 044
044,Frillish,Poke Ball Reverse Holo,2,3,0,2,5,ef3f465e165d7eb1801b2d0d851e4ba539475a99,Frillish Poke Ball Reverse Holo 044
045,Jellicent EX,Base,72,51,16,72,142,eb826c1b5ccf8543772013d18b103113f233df9b,Jellicent EX Base 045
046,Roggenrola,Master Ball Reverse Holo,6,4,0,6,10,5900ff927eb1672644ad6383f5abd2127efaa6f7,Roggenrola Master Ball Reverse Holo 046
046,Roggenrola,Poke Ball Reverse Holo,1,1,0,1,2,495a819a59d8e9263c41ac6a3ae29a0b2eb65485,Roggenrola Poke Ball Reverse Holo 046
047,Boldore,Master Ball Reverse Holo,6,4,0,6,10,6efbe25ac9c14158d1ff5f9c83f321ebe6bda785,Boldore Master Ball Reverse Holo 047
047,Boldore,Poke Ball Reverse Holo,0,1,0,0,1,d5d1461b4b8299b2df8b54e77d6ddd9abc666eed,Boldore Poke Ball Reverse Holo 047
048,Gigalith,Master Ball Reverse Holo,4,6,1,4,11,0a8007961170bf8a36217c59ebddaba2f6086ccc,Gigalith Master Ball Reverse Holo 048
048,Gigalith,Poke Ball Reverse Holo,4,2,0,4,6,19f2422e03cf6ce1c7c6a06ebe7f0d0c6f7d2ff4,Gigalith Poke Ball Reverse Holo 048
048,Gigalith,Reverse Holo,0,1,0,0,1,2be9439ce7b28893e57aa37981a72585cfc8fd0f,Gigalith Reverse Holo 048
049,Sawk,Master Ball Reverse Holo,3,3,0,3,6,54a058baa47287c665f81bb62563ec7984c0c5ad,Sawk Master Ball Reverse Holo 049
049,Sawk,Poke Ball Reverse Holo,2,4,0,2,6,e6a2fe3160d517bd95ff1d2b2fad8fb7cbf3a205,Sawk Poke Ball Reverse Holo 049
049,Sawk,Reverse Holo,0,0,1,0,1,902854f879453c0fd9e4c10c4c99d77327d4ab81,Sawk Reverse Holo 049
049,Sawk,Base,0,1,0,0,1,c12e576298cbf5f281288a776f237b4779075b79,Sawk Base 049
050,Archen,Master Ball Reverse Holo,4,6,0,4,10,d6804ad122e0a620cd47e14768138bb1ecde314f,Archen Master Ball Reverse Holo 050
050,Archen,Poke Ball Reverse Holo,1,1,1,1,3,9bee83b4d193beb6eecf440f50748e38d515171e,Archen Poke Ball Reverse Holo 050
050,Archen,Base,0,2,0,0,2,f7422fc8818e284b7f813bc3de5e3cb3a278ef86,Archen Base 050
051,Archeops,Master Ball Reverse Holo,9,6,0,9,15,f23654a36b385cfd3f55dbbfdd63d1cb5179050e,Archeops Master Ball Reverse Holo 051
051,Archeops,Base,2,8,2,2,13,8de5be8e61e4142a81be01308df44696c9dd8064,Archeops Base 051
051,Archeops,Poke Ball Reverse Holo,2,2,0,2,4,3d6438d0e0d15a0ccf7a69c933e8bf8712425a2d,Archeops Poke Ball Reverse Holo 051
051,Archeops,Reverse Holo,0,1,0,0,1,84121520df206620da4aa9652fd122d0d812474d,Archeops Reverse Holo 051
052,Mienfoo,Master Ball Reverse Holo,11,5,2,11,19,8ddf4f51fbacee95e574d4856eb7495b49673ba7,Mienfoo Master Ball Reverse Holo 052
052,Mienfoo,Poke Ball Reverse Holo,5,2,1,5,8,85bfb01dddf39d75836a772a485fd91e1351163d,Mienfoo Poke Ball Reverse Holo 052
053,Mienshao,Master Ball Reverse Holo,2,9,0,2,11,46b2b159eef6cdeb9fd1cb80db5b047c4b42d9a3,Mienshao Master Ball Reverse Holo 053
053,Mienshao,Poke Ball Reverse Holo,3,0,0,3,3,534faa7b627dbcf223048f65d162235a5ddd6a0d,Mienshao Poke Ball Reverse Holo 053
053,Mienshao,Base,0,0,1,0,1,284dcae5c8a9c7a2b7bf8cb4ab51cc3104a86632,Mienshao Base 053
054,Terrakion,Master Ball Reverse Holo,9,9,0,9,18,84b729e207947aed519244306d33dfaa0685b2fa,Terrakion Master Ball Reverse Holo 054
054,Terrakion,Poke Ball Reverse Holo,4,2,0,4,6,31e47f61d6d2266cf7bef19824af0c57fe336e8b,Terrakion Poke Ball Reverse Holo 054
054,Terrakion,Base,1,3,1,1,5,f52327e8353b86d8ed83db32689c0ebc394123a3,Terrakion Base 054
055,Purrloin,Poke Ball Reverse Holo,12,6,0,12,18,f43ed5431c0531558b9dc4f8dc33c1e95867d411,Purrloin Poke Ball Reverse Holo 055
055,Purrloin,Master Ball Reverse Holo,1,11,1,1,14,e9928520166a66c5e6b220a7aa027924b743dbcb,Purrloin Master Ball Reverse Holo 055
055,Purrloin,Reverse Holo,0,2,0,0,2,cb34da3b3b40b40955911a833e05812cb1441d89,Purrloin Reverse Holo 055
056,Liepard,Master Ball Reverse Holo,3,5,0,3,8,c0595d2f31bbfae3b907ef199c230afe0f10cd30,Liepard Master Ball Reverse Holo 056
056,Liepard,Poke Ball Reverse Holo,2,3,0,2,5,6774c2443afb3bd3945db8c5fe2e7c5b49e40818,Liepard Poke Ball Reverse Holo 056
056,Liepard,Reverse Holo,0,1,0,0,1,21929d89b52fb27b97a01e6315a6852e8f498777,Liepard Reverse Holo 056
056,Liepard,Base,0,1,0,0,1,f699c26cc69effe505b12213f0c9f196efb44ddd,Liepard Base 056
057,Scraggy,Master Ball Reverse Holo,11,9,4,11,24,194e71c057c267f32c0053f6eeb96ad6fb16a521,Scraggy Master Ball Reverse Holo 057
057,Scraggy,Poke Ball Reverse Holo,7,4,0,7,11,1885e290d7dce5ec816eff5ac2b1e84569a174b3,Scraggy Poke Ball Reverse Holo 057
057,Scraggy,Base,0,1,0,0,1,726e39fc7f206effd45e6aa5b7392bdb01332a1a,Scraggy Base 057
057,Scraggy,Reverse Holo,0,1,0,0,1,b2aff424da082a6102973acb42dae5e7ccc3f1ce,Scraggy Reverse Holo 057
058,Scrafty,Master Ball Reverse Holo,11,8,0,11,19,d1af7d805f75b8b4c641815aca3791ec2d236016,Scrafty Master Ball Reverse Holo 058
058,Scrafty,Poke Ball Reverse Holo,2,3,0,2,5,1febfea9eabfab9c3e1c861ed3e82f63a46b64fe,Scrafty Poke Ball Reverse Holo 058
058,Scrafty,Reverse Holo,0,1,0,0,1,7d42374e999feba8b3786b71f0d9f0205f50d009,Scrafty Reverse Holo 058
058,Scrafty,Base,0,0,1,0,1,8b1413844505a6e76b5676e4d9200f96e0f62b80,Scrafty Base 058
059,Trubbish,Poke Ball Reverse Holo,5,4,0,5,10,8f02f5bb6849321ae01504cf4abd027a5f5185a8,Trubbish Poke Ball Reverse Holo 059
059,Trubbish,Master Ball Reverse Holo,3,4,2,3,9,0339d470cbb00da931a596d987f709e49202db1a,Trubbish Master Ball Reverse Holo 059
060,Garbodor,Master Ball Reverse Holo,11,3,0,11,14,46b9b2919dd17d637563c0f6d3697f4639975b70,Garbodor Master Ball Reverse Holo 060
060,Garbodor,Poke Ball Reverse Holo,3,1,1,3,5,67fb60611c67a516e75e66f8cc9e1a6c55f94bfa,Garbodor Poke Ball Reverse Holo 060
060,Garbodor,Reverse Holo,0,0,1,0,1,4e29610c6c6c45ca0be07c1cabb843af9d55e3f0,Garbodor Reverse Holo 060
061,Zorua,Master Ball Reverse Holo,18,17,2,18,37,92869bf67f41056ad8dbe3b5529511ed6f302f4a,Zorua Master Ball Reverse Holo 061
061,Zorua,Poke Ball Reverse Holo,6,1,0,6,7,05dbfb9526f36bfd54764d6a0c2a4be36172b760,Zorua Poke Ball Reverse Holo 061
061,Zorua,Base,1,1,0,1,2,a6dd308d3448c513d9daf223c143632b854bd855,Zorua Base 061
061,Zorua,Reverse Holo,0,1,0,0,1,c5be804f4cd40a0a437bd181efffb596ed279db0,Zorua Reverse Holo 061
062,Zoroark,Unova Heavy Hitters Premium Collection,24,66,24,24,117,023c4161c04ff164b27d9fe43c76015a8b654da5,Zoroark Unova Heavy Hitters Premium Collection 062
062,Zoroark,Base,12,57,14,12,87,229eef226d8d20790b4a58b95b55f445c1c70ff0,Zoroark Base 062
062,Zoroark,Master Ball Reverse Holo,25,15,3,25,43,4cebdfadc8ac077e0216995ded573763f4cf15f3,Zoroark Master Ball Reverse Holo 062
062,Zoroark,Poke Ball Reverse Holo,2,7,0,2,10,58cc0d529e74575b6a78734d87c803b297f014d4,Zoroark Poke Ball Reverse Holo 062
062,Zoroark,Reverse Holo,0,2,0,0,2,aa5920fa95e4ab709e30b888e3730cfa4f67e894,Zoroark Reverse Holo 062
063,Vullaby,Master Ball Reverse Holo,5,10,2,5,17,ec4b74f0f81991bd83f3762d569ae6070c7cefb9,Vullaby Master Ball Reverse Holo 063
063,Vullaby,Poke Ball Reverse Holo,0,1,0,0,1,0e02aa55aee6781932c097aca3d7f70d62115d20,Vullaby Poke Ball Reverse Holo 063
064,Mandibuzz,Master Ball Reverse Holo,9,2,0,9,11,168b0fba9726ab46e2b6ec5a9474154e1be60f24,Mandibuzz Master Ball Reverse Holo 064
